name,address,maps_phone,url,rating,reviews_count,language,comment,business_status,types,zip_code,phone_1,phone_2,e-mail_1,e-mail_2,message
INMOBILIARIA TOÑI RUIZ,"Carrer, Via Mallorca, nº 9, 07590 Cala Rajada, Illes Balears, España",+34971566654,http://www.toniruiz.com/,4.6,47.0,en,Google reviews: 4.6* / 47,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7590.0,,,,,
First Mallorca Andratx,"Av. Mateo Bosch, 5, 07157 Port d'Andratx, Illes Balears, España",+34971698888,https://www.firstmallorca.com/en/sales/andratx-properties,3.7,13.0,es,Google reviews: 3.7* / 13,OPERATIONAL,"('real_estate_agency', 'consultant', 'point_of_interest', 'establishment')",7157.0,,,,,
FIRST Inmobiliaria,"Edif. Sa Carroca Park, Carretera de Ibiza a San José, Km 0.9, 07817 San Jordi, Illes Balears, España",+34971197830,http://www.real-estate-ibiza.com/,4.7,10.0,es,Google reviews: 4.7* / 10,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7817.0,,,,,
Home Menorca ,"Carrer de l'Àngel, 25, 07703 Maó, Illes Balears, España",+34971357070,http://www.homemenorca.com/,4.7,58.0,es,Google reviews: 4.7* / 58,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7703.0,,,,,
Sandberg Estates,"Carrer Garcilaso de la Vega, 1, Local 5, 07181 Portals Nous, Illes Balears, España",+34871853907,https://sandberg-estates.com/,4.9,52.0,es,Google reviews: 4.9* / 52,OPERATIONAL,"('real_estate_agency', 'consultant', 'general_contractor', 'point_of_interest', 'establishment')",7181.0,,,,,
LLH Solucions Immobiliàries,"Carrer de la Pursiana, 24, Ponent, 07013 Palma, Illes Balears, España",+34667561359,http://llhsolucionsimmobiliaries.com/,4.8,14.0,es,Google reviews: 4.8* / 14,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7013.0,,,,,
ELEVENHOMES,"Av. de Gabriel Roca, 14, local B, 07014 Palma, Illes Balears, España",+34667648413,http://elevenhomes.com/,4.8,25.0,es,Google reviews: 4.8* / 25,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7014.0,,,,,
Casas Mallorca,"Carrer de sa Lluna, 41, 07100 Sóller, Illes Balears, España",+34971638011,http://www.casasmallorca.com/,4.2,14.0,es,Google reviews: 4.2* / 14,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7100.0,,,,,
Buy a Home Mallorca ( 07006 ),"Carrer de Joan Nicolau i Barceló, 23, Platja de Palma, 07006 Palma, Illes Balears, España",+34971247276,http://www.buyahomemallorca.com/,4.7,22.0,sv,Google reviews: 4.7* / 22,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7006.0,,,,,
Servicasa Baleares,"Gremi des Fusters, 33, Local 2, Nord, 07009 Palma, Illes Balears, España",+34871244659,http://www.servicasabaleares.com/,5.0,26.0,es,Google reviews: 5* / 26,OPERATIONAL,"('real_estate_agency', 'consultant', 'point_of_interest', 'establishment')",7009.0,,,,,
Tresidence Servicios Inmobiliarios,"Camí de la Cabana, 24, 07141 Marratxí, Illes Balears, España",+34656307517,https://tresidence.es/,5.0,19.0,es,Google reviews: 5* / 19,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7141.0,,,,,
Minkner & Bonitz Mallorca Immobilien,"Avinguda del Rei Jaume I, 109, 07180 Santa Ponça, Illes Balears, España",+34971695255,https://www.minkner.com/,4.5,31.0,es,Google reviews: 4.5* / 31,OPERATIONAL,"('real_estate_agency', 'consultant', 'point_of_interest', 'establishment')",7180.0,,,,,
+QPISOS,,+34668570480,https://www.qpisos.com/,5.0,13.0,es,Google reviews: 5* / 13,OPERATIONAL,"('real_estate_agency', 'establishment')",,,,,,
House in Mallorca,,+34659555670,https://www.houseinmallorca.com/,4.8,6.0,es,Google reviews: 4.8* / 6,OPERATIONAL,"('real_estate_agency', 'establishment')",,,,,,
Grup Rebassa,"Carrer de General Weyler, 49, 07141 Pla de na Tesa, Illes Balears, España",+34971794959,http://www.gruprebassa.com/,4.8,43.0,es,Google reviews: 4.8* / 43,OPERATIONAL,"('real_estate_agency', 'electrician', 'general_contractor', 'consultant', 'point_of_interest', 'establishment')",7141.0,,,,,
Arenal Invest CB,"Carrer Bartomeu Oliver de Can Tunis, 24, Llevant, 07198 Son Ferriol, Illes Balears, España",+34680492738,https://www.arenal-invest.com/,4.9,13.0,es,Google reviews: 4.9* / 13,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7198.0,,,,,
Ecoquantic Grup Inmobiliaria,"Carrer Can Mas, 4, 07141 Pla de na Tesa, Illes Balears, España",+34971416916,http://www.ecoquanticgrup.com/,4.7,37.0,es,Google reviews: 4.7* / 37,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7141.0,,,,,
GestPropiedad Sant Jordi,"Carrer Neira, 23, Llevant, 07199 Palma, Illes Balears, España",+34971742908,https://gestpropiedad.com/santjordi,4.8,58.0,es,Google reviews: 4.8* / 58,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7199.0,,,,,
Grupo Milana,"Camí de Muntanya, 10, 07141 Poligono Industrial de Marratxi, Illes Balears, España",+34971725782,http://www.grupomilana.com/,5.0,9.0,es,Google reviews: 5* / 9,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7141.0,,,,,
INMOBILIARIA SOLIDARIA,"Carrer Licorers, pol 2 b, 07141 Es Pont d'Inca, Illes Balears, España",+34678412913,https://www.facebook.com/inmobiliariasolidariasl,4.6,17.0,es,Google reviews: 4.6* / 17,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7141.0,,,,,
Fincas Molina,"Carrer de les Illes Pitiüses, 11, Platja de Palma, 07007 Palma, Illes Balears, España",+34971909565,https://www.fincasmolina.com/,3.4,15.0,es,Google reviews: 3.4* / 15,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7007.0,,,,,
Gestión Inmobiliaria JMA (Baleares),,+34633518792,http://www.gestioninmobiliariajma.com/,4.9,38.0,es,Google reviews: 4.9* / 38,OPERATIONAL,"('real_estate_agency', 'establishment')",,,,,,
Isla Bonita Mallorca Gestión Inmobiliaria,,+34611165241,http://www.islabonitamallorca.com/,5.0,7.0,es,Google reviews: 5* / 7,OPERATIONAL,"('real_estate_agency', 'establishment')",,,,,,
Living Blue Mallorca  ( 07320 ),"Plaça Hostals, 8, 07320 Santa Maria del Camí, Illes Balears, España",+34971510609,https://www.livingblue-mallorca.com/,5.0,174.0,es,Google reviews: 5* / 174,OPERATIONAL,"('real_estate_agency', 'consultant', 'point_of_interest', 'establishment')",7320.0,,,,,
Engel & Völkers Palma Beach,"Carrer de Marbella, 71, Platja de Palma, 07610 Palma, Illes Balears, España",+34971412925,https://www.engelvoelkers.com/es/en/shops/palma-beach,4.9,53.0,en,Google reviews: 4.9* / 53,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7610.0,,,,,
Agencia Inmobiliaria Mir ( 07600 ),"Plaça Reina Maria Cristina, 12, 07600 El Arenal, Illes Balears, España",+34971441396,http://www.inmobiliariamir.com/,4.1,34.0,es,Google reviews: 4.1* / 34,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7600.0,,,,,
Engel & Völkers Santa Maria del Camí,"Carrer Marquès de la Fontsanta, 45, 07320 Santa Maria del Camí, Illes Balears, España",+34971621629,https://www.engelvoelkers.com/es/en/shops/santa-maria,4.8,82.0,en,Google reviews: 4.8* / 82,OPERATIONAL,"('real_estate_agency', 'finance', 'consultant', 'point_of_interest', 'establishment')",7320.0,,,,,
Premium Balear Real Estate,"Carrer de Marbella, 22, Platja de Palma, 07610 Palma, Illes Balears, España",+34971090514,http://www.premium-balear.com/,4.0,18.0,de,Google reviews: 4* / 18,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7610.0,,,,,
Inmocasa Arenal,"Carrer Balears, 19, 07600 El Arenal, Illes Balears, España",+34971443342,http://inmocasaarenal.es/,3.8,17.0,en,Google reviews: 3.8* / 17,OPERATIONAL,"('real_estate_agency', 'store', 'point_of_interest', 'establishment')",7600.0,,,,,
Homeing Mallorca · Inmobiliaria · Real Estate,"Carrer del Bisbe Roig, 87, bajos, 07620 Llucmajor, Illes Balears, España",+34971125277,https://www.homeingmallorca.com/,4.9,84.0,es,Google reviews: 4.9* / 84,OPERATIONAL,"('real_estate_agency', 'consultant', 'point_of_interest', 'establishment')",7620.0,,,,,
Schanz & Kohne Immobilien Mallorca,"Carrer de l'Ametler, 1, 07609 Llucmajor, Illes Balears, España",+34628120681,http://www.schanzundkohne.de/,4.4,64.0,es,Google reviews: 4.4* / 64,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7609.0,,,,,
Fincas Sant Lluís ,"Carrer del Comte de Lannion, 95, 07710 Sant Lluís, Illes Balears, España",+34971151812,https://www.fincassantlluis.com/,4.9,56.0,es,Google reviews: 4.9* / 56,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7710.0,,,,,
Inmobiliaria Menorca ,"Carrer de Biniarroca, 12, 07710 Sant Lluís, Illes Balears, España",+34971351530,https://www.sesmoreres.com/,4.8,38.0,es,Google reviews: 4.8* / 38,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7710.0,,,,,
Comas Inmobiliaria Menorca,"Carrer de Sant Lluís, 69, 07710 Sant Lluís, Illes Balears, España",+34971722236,http://menorcainmobiliaria.com/,5.0,14.0,es,Google reviews: 5* / 14,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7710.0,,,,,
KENSINGTON Finest Properties International  ( 07570 ),"C. de Ciutat, 22, 07570 Artà, Illes Balears, España",+34670275663,https://kensington-international.com/de/es/mallorca/arta,4.9,69.0,de,Google reviews: 4.9* / 69,OPERATIONAL,"('real_estate_agency', 'consultant', 'point_of_interest', 'establishment')",7570.0,,,,,
Palma Pisos,"Carrer de Lope de Vega, 5, 07013 Palma, Illes Balears, España",+34971220055,http://www.palmapisos.net/,3.2,66.0,es,Google reviews: 3.2* / 66,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7013.0,,,,,
Kensington Finest Properties International,"Calle Conquistador N°8 bajo, Distrito Centro, 07001 Palma, Illes Balears, España",+34971674306,https://www.kensington-international.com/de/mallorca/,3.5,29.0,es,Google reviews: 3.5* / 29,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7001.0,,,,,
KENSINGTON Finest Properties International  ( 07460 ),"Carrer de Philip Newman, 17, 07460 Pollença, Illes Balears, España",+34971533323,https://kensington-international.com/de/es/mallorca/pollensa,4.9,39.0,es,Google reviews: 4.9* / 39,OPERATIONAL,"('real_estate_agency', 'consultant', 'point_of_interest', 'establishment')",7460.0,,,,,
Inmobiliaria Nova Ávila,"Av. Ramon de Sant Martí, 1, local 1, 07620 Llucmajor, Illes Balears, España",+34692803144,http://inmobiliariaavilagestiones.com/,4.9,84.0,es,Google reviews: 4.9* / 84,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7620.0,,,,,
Imperial Properties Inmobiliaria CB,"Avinguda del Rei Jaume I, 111, Local 5, 07180 Santa Ponça, Illes Balears, España",+34971692434,http://www.imperial-properties.com/,4.7,77.0,es,Google reviews: 4.7* / 77,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7180.0,,,,,
GestPropiedad Maioris,"Carrer Imperial, 2, 07609 Llucmajor, Illes Balears, España",+34971237812,https://www.gestpropiedad.com/maioris,4.9,86.0,ru,Google reviews: 4.9* / 86,OPERATIONAL,"('real_estate_agency', 'finance', 'lawyer', 'consultant', 'point_of_interest', 'establishment')",7609.0,,,,,
Xarxa Homes  ( 07181 ),"Carrer Miguel de Cervantes, 23, Local 3, 07181 Costa d'en Blanes, Illes Balears, España",+34971684108,https://www.xarxahomes.com/,5.0,8.0,es,Google reviews: 5* / 8,OPERATIONAL,"('real_estate_agency', 'consultant', 'general_contractor', 'point_of_interest', 'establishment')",7181.0,,,,,
Inmobiliaria Sud Mallorca,"Carrer Gabriel Roca, 33, 07638 Colònia de Sant Jordi, Illes Balears, España",+34680343820,http://www.sudmallorca.com/,4.6,19.0,es,Google reviews: 4.6* / 19,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7638.0,,,,,
BB IMMOBILIEN MALLORCA,"Carrer D'es Convent, 23, 07620 Llucmajor, Illes Balears, España",+491633462522,https://www.bb-mallorca.com/,4.9,31.0,es,Google reviews: 4.9* / 31,OPERATIONAL,"('real_estate_agency', 'consultant', 'point_of_interest', 'establishment')",7620.0,,,,,
Fincas Faro Menorca inmobiliaria,"Avinguda de Josep A. Clavé, 38, 07702 Maó, Illes Balears, España",+34660043053,http://www.fincasfaro.net/,4.7,140.0,es,Google reviews: 4.7* / 140,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7702.0,,,,,
Casas en Menorca,"Pl. Reial, 4, 07702 Maó, Illes Balears, España",+34971363300,http://www.casasenmenorca.com/,4.6,157.0,es,Google reviews: 4.6* / 157,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7702.0,,,,,
Inmobiliaria Fincas Bonnin Sanso Mahon,"Carrer Nou, 14, 07701 Maó, Illes Balears, España",+34971350405,https://www.bonninsanso.com/,4.4,127.0,es,Google reviews: 4.4* / 127,OPERATIONAL,"('real_estate_agency', 'consultant', 'point_of_interest', 'establishment')",7701.0,,,,,
ATIPIKA Lifestyle Properties Inmobiliaria en Menorca,"Avinguda de Fort de l'Eau, 64, 07701 Maó, Illes Balears, España",+34971576961,http://www.atipika.com/,4.8,32.0,es,Google reviews: 4.8* / 32,OPERATIONAL,"('real_estate_agency', 'jewelry_store', 'store', 'point_of_interest', 'establishment')",7701.0,,,,,
Autèntic Menorca ,,+34613550874,https://www.autenticmenorca.com/,5.0,12.0,es,Google reviews: 5* / 12,OPERATIONAL,"('real_estate_agency', 'finance', 'consultant', 'establishment')",,,,,,
Micol Homes & Property,"Carrer de Sant Lluís Gonçaga, 5B, 07702 Maó, Illes Balears, España",+34693019509,http://www.micolhomesproperty.com/,5.0,8.0,es,Google reviews: 5* / 8,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7702.0,,,,,
FINCAS VENALIS ,"Carrer d'Alaior, 17, 07703 Maó, Illes Balears, España",+34971355757,http://www.venalismenorca.com/,4.7,11.0,es,Google reviews: 4.7* / 11,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7703.0,,,,,
Fincas Mantolán ,"Carrer Nou, 3, 07701 Maó, Illes Balears, España",+34971352896,https://www.fincasmantolan.com/,4.8,80.0,es,Google reviews: 4.8* / 80,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7701.0,,,,,
Menorcasa,"Plaça del Príncep, 4, 07701 Maó, Illes Balears, España",+34971355789,http://www.menorcasa.com/,5.0,39.0,es,Google reviews: 5* / 39,OPERATIONAL,"('real_estate_agency', 'consultant', 'point_of_interest', 'general_contractor', 'finance', 'establishment')",7701.0,,,,,
Engel & Völkers Real Estate Inmobiliaria Mahón,"Carrer de ses Moreres, 34, 07703 Maó, Illes Balears, España",,http://www.engelvoelkers.com/menorca,4.3,40.0,en,Google reviews: 4.3* / 40,OPERATIONAL,"('real_estate_agency', 'consultant', 'point_of_interest', 'establishment')",7703.0,,,,,
Grupo Inmobiliario Tutzo,"Carrer de ses Moreres, 54, 07703 Maó, Illes Balears, España",+34971350818,http://www.tutzoinmobiliaria.com/,3.1,42.0,es,Google reviews: 3.1* / 42,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7703.0,,,,,
We build Menorca,"Carrer de Sant Sebastià, 91, 07701 Maó, Illes Balears, España",+34617412478,http://www.webuildmenorca.com/,5.0,17.0,es,Google reviews: 5* / 17,OPERATIONAL,"('real_estate_agency', 'consultant', 'point_of_interest', 'finance', 'establishment')",7701.0,,,,,
Inmobiliaria Riera & Taylor,"Rambla del Rei en Jaume, 5, 07500 Manacor, Illes Balears, España",+34680915499,https://www.rierataylor.com/,4.3,231.0,en,Google reviews: 4.3* / 231,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7500.0,,,,,
"Fincas Armengol Mahón, Menorca","Avinguda de Fort de l'Eau, 123, 07701 Maó, Illes Balears, España",+34971362622,https://fincasarmengol.com/,4.4,24.0,es,Google reviews: 4.4* / 24,OPERATIONAL,"('real_estate_agency', 'consultant', 'point_of_interest', 'establishment')",7701.0,,,,,
Fincas Moncloa,"Avinguda de Fort de l'Eau, 153, 07701 Maó, Illes Balears, España",+34680680680,http://www.fincasmoncloa.com/,3.8,12.0,es,Google reviews: 3.8* / 12,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7701.0,,,,,
J'achète en Espagne - Minorque,,+34650648642,https://jacheteenespagne.com/immobilier-minorque/,5.0,56.0,fr,Google reviews: 5* / 56,OPERATIONAL,"('real_estate_agency', 'finance', 'general_contractor', 'consultant', 'establishment')",,,,,,
MyM Inmobiliarias de Menorca ,"Carrer de Sant Joan Bosco, 33, 07760 Ciutadella de Menorca, Illes Balears, España",+34656368330,http://www.inmomenorca.net/%20%20%20%7C%20https://reformasamjmenorca.com/,4.4,8.0,es,Google reviews: 4.4* / 8,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7760.0,,,,,
Fincas Sunshine ,"Via de Ronda de S'estancia, 10, 07740 Es Mercadal, Illes Balears, España",+34971154417,http://www.fincas-sunshine.com/,4.7,59.0,es,Google reviews: 4.7* / 59,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7740.0,,,,,
Inmo Menorca Centro,"Avinguda de Jaume I el Conqueridor, 13, 07760 Ciutadella de Menorca, Illes Balears, España",+34675413075,http://inmomenorcacentro.com/,4.9,180.0,es,Google reviews: 4.9* / 180,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7760.0,,,,,
Inmosoller,"Camí des Murterar, S/N, 07100, Illes Balears, España",+34646368526,https://www.inmosoller.com/,5.0,40.0,es,Google reviews: 5* / 40,OPERATIONAL,"('real_estate_agency', 'lodging', 'finance', 'consultant', 'point_of_interest', 'establishment')",7100.0,,,,,
Inmobiliària Hàbitat Sóller,"Plaça d'Espanya, 12, 07100 Sóller, Illes Balears, España",+34679355811,http://www.habitatsoller.es/,4.9,28.0,es,Google reviews: 4.9* / 28,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7100.0,,,,,
Mallorca Dream Homes,"Ctra. de Desviament, 62, 07100 Sóller, Illes Balears, España",+34971634918,http://www.mallorca-dreamhomes.com/,4.4,67.0,es,Google reviews: 4.4* / 67,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7100.0,,,,,
Xisca Coll Immobiliària,"Carrer de la Rectoria, 13, 07100 Sóller, Illes Balears, España",+34971633901,http://www.xiscacoll.com/,4.9,14.0,es,Google reviews: 4.9* / 14,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7100.0,,,,,
Living Blue Mallorca  ( 07108 ),"Passeig Es Traves, 25, 07108 Port de Sóller, Illes Balears, España",+34871000500,https://www.livingblue-mallorca.com/,5.0,86.0,es,Google reviews: 5* / 86,OPERATIONAL,"('real_estate_agency', 'consultant', 'point_of_interest', 'establishment')",7108.0,,,,,
Enseñat immobiliària,"Carrer de Bauçà, 5A, 07100 Sóller, Illes Balears, España",+34971630398,https://ensenatinmobiliaria.com/,5.0,11.0,es,Google reviews: 5* / 11,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7100.0,,,,,
Esther Guesdon Inmobiliaria,"Carrer de Sant Joan, 4A, 07100 Sóller, Illes Balears, España",+34680434887,http://www.guesdoninmobiliaria.com/,5.0,11.0,es,Google reviews: 5* / 11,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7100.0,,,,,
Sóller Studio Real Estate,"Carrer de la Rectoria, 3, 07100 Sóller, Illes Balears, España",+34871872105,http://www.sollerstudio.com/,4.8,36.0,es,Google reviews: 4.8* / 36,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7100.0,,,,,
IMMOBILIÀRIA SÓLLER HOMES,"18 de noviembre, 2005, 01, 07100 Sóller, Illes Balears, España",+34616807592,http://www.sollerhomes.com/,4.2,13.0,es,Google reviews: 4.2* / 13,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7100.0,,,,,
Engel & Völkers Sóller,"Carrer de Bauçà, 4, 07100 Sóller, Illes Balears, España",+34971633063,https://www.engelvoelkers.com/majorca/soller/,4.8,17.0,es,Google reviews: 4.8* / 17,OPERATIONAL,"('real_estate_agency', 'consultant', 'point_of_interest', 'finance', 'establishment')",7100.0,,,,,
Charles Marlow,"Carrer Arxiduc Luís Salvador, 2A, 07179 Deià, Illes Balears, España",+34971636427,https://www.charlesmarlow.com/,4.9,74.0,en,Google reviews: 4.9* / 74,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7179.0,,,,,
Morey Inmobiliaria,"Carrer de la Venerable Sor Aina, 8, 07170 Valldemossa, Illes Balears, España",+34639493031,http://www.moreyinmobiliaria.com/,4.8,38.0,es,Google reviews: 4.8* / 38,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7170.0,,,,,
Marandvillas Holiday Homes,"Plaça de sa Constitució, 3, 1º A, 07100 Sóller, Illes Balears, España",+34616159155,http://www.marandvillas.com/,3.8,10.0,es,Google reviews: 3.8* / 10,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7100.0,,,,,
KENSINGTON Finest Properties International  ( 07180 ),"Avinguda del Rei Jaume I, 109, local 2, 07180 Santa Ponça, Illes Balears, España",+34971690421,https://kensington-santaponsa.com/,3.9,26.0,es,Google reviews: 3.9* / 26,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7180.0,,,,,
Marietta Homes,,+34660184273,http://www.mariettahomes.es/,5.0,15.0,es,Google reviews: 5* / 15,OPERATIONAL,"('real_estate_agency', 'establishment')",,,,,,
Inmobiliaria Inca ,"Av. Jaume I, 37, A, 07300 Inca, Illes Balears, España",+34871919192,http://www.a8inmobiliaria.com/,4.6,325.0,es,Google reviews: 4.6* / 325,OPERATIONAL,"('real_estate_agency', 'lawyer', 'consultant', 'point_of_interest', 'establishment')",7300.0,,,,,
Villas y Fincas Mallorca,"Carrer Joan March, 2, 07640 Ses Salines, Illes Balears, España",+34971641758,http://www.villasyfincasmallorca.com/,3.5,24.0,es,Google reviews: 3.5* / 24,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7640.0,,,,,
Mallorca Dream ,"Ronda Oeste, 40, 07680 Porto Cristo, Illes Balears, España",+34606347074,http://www.mallorca-dream.eu/,4.0,27.0,de,Google reviews: 4* / 27,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7680.0,,,,,
Prialtum Real Estate,"07110 Buñola, Illes Balears, España",+34644761702,http://www.prialtum.com/,5.0,56.0,es,Google reviews: 5* / 56,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7110.0,,,,,
Inmobiliaria Fernando Dameto,"Costa de s'Estació, 2, 07110 Bunyola, Illes Balears, España",+34971615424,https://www.fernandodameto.com/,3.3,12.0,es,Google reviews: 3.3* / 12,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7110.0,,,,,
INMOBILIARIA LLABRÉS,"Carrer de Costa i Llobera, 07300 Inca, Illes Balears, España",+34971509999,http://www.inmollabres.com/,4.4,29.0,es,Google reviews: 4.4* / 29,OPERATIONAL,"('real_estate_agency', 'consultant', 'point_of_interest', 'establishment')",7300.0,,,,,
REMAX Better Life ,"Carrer de, Carrer Joan d'Austria, 34, 07300 Inca, Illes Balears, España",+34871042110,http://betterliferemax.es/,4.7,63.0,ca,Google reviews: 4.7* / 63,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7300.0,,,,,
Dray and Partners Mallorca,"Camí de Pedaç, 55, 07350 Binissalem, Illes Balears, España",+34658931705,https://draypartners.com/?utm_source=gmb&utm_medium=lien&utm_campaign=fichegmb,4.5,63.0,es,Google reviews: 4.5* / 63,OPERATIONAL,"('real_estate_agency', 'consultant', 'point_of_interest', 'establishment')",7350.0,,,,,
Inmobiliaria King,"Camí Coma, 18, 07350 Binissalem, Illes Balears, España",+34971520022,http://inmobiliariaking.com/,4.5,34.0,es,Google reviews: 4.5* / 34,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7350.0,,,,,
Abi 4 Consultors,"Carrer de ses Germanies, 16, 07350 Binissalem, Illes Balears, España",+34971512322,https://www.abi4.net/es/,4.7,34.0,es,Google reviews: 4.7* / 34,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7350.0,,,,,
Nou espai Inmobiliaria,"C/ de Sant Miquel, 2, 07300 Inca, Illes Balears, España",+34659764274,http://www.nouespaiinmobiliaria.com/,3.5,14.0,es,Google reviews: 3.5* / 14,OPERATIONAL,"('real_estate_agency', 'consultant', 'point_of_interest', 'establishment')",7300.0,,,,,
GestPropiedad Inca,"Calle del Gral. Luque, 442, Local 1, 07300 Inca, Illes Balears, España",+34600886384,https://gestpropiedad.com/,4.8,66.0,es,Google reviews: 4.8* / 66,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7300.0,,,,,
Berendsen,"Carrer de sa Quartera, Plaça, nº 1, 07350 Binissalem, Illes Balears, España",+34871858724,http://www.berendsen-realestate.com/,4.3,8.0,es,Google reviews: 4.3* / 8,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7350.0,,,,,
GabyLoyam Inmobiliaria,"Carrer Joan d'Austria, 39, 07300 Inca, Illes Balears, España",+34971507299,http://www.gabyloyam.com/,3.2,14.0,es,Google reviews: 3.2* / 14,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7300.0,,,,,
Charming House Booking S.L,"Carrer de sa Portallada, núm 16, Bajos, 07144 Costitx, Illes Balears, España",+34971891826,http://www.charminghousemallorca.es/,4.2,59.0,es,Google reviews: 4.2* / 59,OPERATIONAL,"('real_estate_agency', 'insurance_agency', 'lodging', 'finance', 'point_of_interest', 'establishment')",7144.0,,,,,
Cas Julians - The Old Cottage,"Carrer Ruberts, 07511 Ruberts, Illes Balears, España",+34643369058,https://www.fincasgloria.com/cas-julians,4.2,11.0,es,Google reviews: 4.2* / 11,OPERATIONAL,"('real_estate_agency', 'lodging', 'point_of_interest', 'establishment')",7511.0,,,,,
Nappo Real Estate I Inmobiliaria en Mallorca y Madrid I Oficina Marratxí,"Camí de la Cabana, 40, 07141 Marratxinet, Illes Balears, España",+34971370846,https://www.napporealestate.com/,4.6,9.0,es,Google reviews: 4.6* / 9,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7141.0,,,,,
RE/MAX DEL MAR Centro de Negocios Inmobiliarios,"Camí de la Cabana, 67, Local 1, 07141 Marratxí, Illes Balears, España",+34674851648,https://www.delmar.remax.es/,5.0,29.0,es,Google reviews: 5* / 29,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7141.0,,,,,
RE/MAX Calm Inmobiliaria Mallorca,"Carrer d'Alcúdia, 2, 07460 Pollença, Illes Balears, España",+34971536335,https://remax-calm.es/,4.9,65.0,ca,Google reviews: 4.9* / 65,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7460.0,,,,,
