name,address,international_phone_number,url,rating,reviews_count,language
Agenzia Immobiliare Tempocasa Milano - Corvetto,"C.so Lodi, 106, 20139 Milano MI, Italia",+39 02 3829 8906,https://tempocasa.it/it/agenzie-immobiliari/milano/milano/277-milano-corvetto,4.9,573.0,en
Dal 1961 Studio Immobiliare Todaro,"Via Monte Bianco, 33, 20097 San Donato Milanese MI, Italia",+39 02 527 5178,http://www.todaroimmobiliare.it/,3.7,27.0,it
Muovicasa Agenzia Immobiliare San Donato Milanese,"Via della Libertà, 41, 20097 San Donato Milanese MI, Italia",+39 02 5165 0600,,4.4,10.0,it
Olivilocazioni,"Via Triulziana, 16/B, 20097 San Donato Milanese MI, Italia",+39 02 5570 0570,http://www.olivilocazioni.net/,4.1,65.0,it
Agenzia Immobiliare Tempoagency - Milano - Rogoredo/Santa Giulia,"Via Bruno Cassinari, 17, 20138 Milano MI, Italia",+39 02 4937 8040,https://tempocasa.it/it/agenzie-immobiliari/milano/milano/936-tempoagency-milano-rogoredosanta-giulia,4.8,273.0,it
Olivimmobiliare,"Via Martiri Cefalonia, 2, 20097 San Donato Milanese MI, Italia",+39 02 5180 0400,http://www.olivimmobiliare.com/,4.7,37.0,it
RE/MAX Per Te,"Via Angelo Moro, 121, 20097 San Donato Milanese MI, Italia",+39 02 8129 0901,https://www.remax.it/trova/agenti-agenzie/agenzia/perte,5.0,7.0,it
Immobiliare Libertà,"Via Cesare Battisti, 39, 20097 San Donato Milanese MI, Italia",+39 02 527 3810,,3.8,11.0,it
Bosco Immobiliare di Fabio Bosco,"Via Aldo Moro, 3, 20068 Peschiera Borromeo MI, Italia",+39 02 3984 6139,http://www.boscoimmobiliare.com/,4.8,160.0,it
DP IMMOBILI E SERVIZI- Immobiliare Santa Giulia (MI),"Via Bruno Cassinari, 8, 20138 Milano MI, Italia",+39 327 371 0354,http://www.dpimmobilieservizi.it/,4.8,60.0,it
BeCò Immobiliare,"Via Cesare Battisti, 16/c, 20097 San Donato Milanese MI, Italia",+39 02 3984 0723,http://www.becoimmobiliare.it/,3.2,35.0,it
Io Casa Immobiliare,"C.so Lodi, 110, 20139 Milano MI, Italia",+39 02 5741 0156,http://www.iocasaimmobiliare.it/,4.6,142.0,it
Agenzia Immobiliare San Giuliano,"Via XI Febbraio, 12/B, 20098 San Giuliano Milanese MI, Italia",+39 02 984 8460,http://www.agenziasangiuliano.it/,4.7,14.0,it
Immobiliare Sudmilano S.A.S.,"Via Adda, 18 F, 20097 San Donato Milanese MI, Italia",+39 02 527 6679,,,,it
Makecasa San Giuliano Milanese,"Via della Repubblica, 2A, 20098 San Giuliano Milanese MI, Italia",+39 02 7001 8047,https://www.makecasa.it/,4.7,46.0,it
Immobiliare Lucania,"Viale Lucania, 2, 20139 Milano MI, Italia",+39 02 5521 2429,https://www.immobiliarelucania.com/,4.9,70.0,it
Immobiliare Borromeo,"Via A. Gramsci, 38, 20068 Peschiera Borromeo MI, Italia",+39 02 5530 3653,https://www.immobiliare.it/agenzie-immobiliari/64642/borromeo-peschiera/,4.8,205.0,it
Davide Puntillo Servizi Immobiliari,"Via Molise, 9, 20098 San Giuliano Milanese MI, Italia",+39 347 419 1938,https://www.immobiliare.it/agenzie-immobiliari/237098/puntillo-san-giuliano-milanese/,5.0,31.0,it
Parva Domus Studio Immobiliare,"Via Giacomo Matteotti, 3, 20097 San Donato Milanese MI, Italia",+39 380 186 6959,https://www.parvadomusimmobiliare.it/,4.7,6.0,it
Sole Immobili Srls,"Via Manara Luciano, 13, 20098 Sesto Ulteriano MI, Italia",+39 02 9828 0308,https://www.soleimmobili.it/,3.5,4.0,it
Agenzia immobiliare Tempocasa San Giuliano Milanese,"Viale Fratelli Cervi, 30, 20098 San Giuliano Milanese MI, Italia",+39 02 3668 9650,https://tempocasa.it/it/agenzie-immobiliari/milano/milano/459-san-giuliano-milanese,4.9,297.0,it
Affiliato Tecnorete Studio Immobiliare Ungheria S.R.L.,"Viale Ungheria, 24/26, 20135 Milano MI, Italia",+39 02 3792 0022,https://milano44.tecnorete.it/,4.9,58.0,it
Agenzia immobiliare Iconacasa Milano Corvetto,"Via Carlo Boncompagni, 14, 20139 Milano MI, Italia",+39 02 9925 0547,https://www.iconacasa.com/index.php/agenzie/companyproperties/162-iconacasa-milano-corvetto,4.9,52.0,it
MV Immobiliare di Marzioli Vittorio,"Via Marco Polo, 2, 20098 San Giuliano Milanese MI, Italia",+39 02 8232 3410,https://www.immobiliare.it/agenzie-immobiliari/129457/progetto-casa-san-giuliano-milanese/,4.3,6.0,it
Agenzia Immobiliare Tempoagency - Milano - Bonfadini/Ungheria,"Viale Ungheria, 22, 20138 Milano MI, Italia",+39 334 375 0058,https://tempocasa.it/it/agenzie-immobiliari/milano/milano/1220-milano-bonfadiniungheria,2.3,3.0,it
Casa & Immobiliare,"Via Molise, 9, 20098 Area Industriale MI, Italia",+351 926 898 957,,,,it
Pronto Immobili Srl,"Via Roma, 31, 20098 San Giuliano Milanese MI, Italia",+39 02 9824 9445,http://www.prontoimmobili.it/,3.6,21.0,it
Agenzia Immobiliare Iconacasa Milano Brenta,"C.so Lodi, 59, 20139 Milano MI, Italia",,https://www.iconacasa.com/index.php/agenzie/companyproperties/106-iconacasa-milano-brenta,4.8,177.0,it
Agenzia immobiliare Tempocasa Peschiera Borromeo,"Via A. Gramsci, 17, 20068 Peschiera Borromeo MI, Italia",+39 02 8414 8645,https://tempocasa.it/it/agenzie-immobiliari/milano/peschiera-borromeo/456-peschiera-borromeo,4.7,209.0,it
IMMOBILIARE CORVETTO,"Piazzale Luigi Emanuele Corvetto, 7, 20139 Milano MI, Italia",+39 02 5730 8980,http://www.immobiliarecorvetto.it/,4.2,16.0,it
Affiliato Tecnorete Marte Case S.R.L.,"C.so Lodi, 80, 20139 Milano MI, Italia",+39 02 9109 2880,https://milano11.tecnorete.it/,4.9,100.0,it
Affiliato Tecnorete Marte Case S.R.L.,"Via Monte Palombino, 8, 20123 Milano MI, Italia",+39 02 8928 9477,https://milano52.tecnorete.it/,5.0,33.0,fr
Immobiliare Aurora,"Via Toscani, n. 52, 20098 San Giuliano Milanese MI, Italia",+39 030 718 7696,http://www.immobiliareaurora.it/,5.0,1.0,it
Immobiliare del Borrello,"Via Tagliamento, 2, 20139 Milano MI, Italia",+39 02 5523 1577,https://immobiliaredelborrello.it/,3.9,29.0,it
Prometeocasa,"Piazza Riccardo Lombardi, 1, 20068 Peschiera Borromeo MI, Italia",+39 02 5530 5747,http://www.prometeocasa.com/,4.9,40.0,it
Fuschino Servizi Immobiliari,"Via Carlo Boncompagni, 47, 20139 Milano MI, Italia",+39 380 382 2832,https://www.fuschinosi.it/,5.0,4.0,it
Dream House - Servizi Immobiliari,"Via Cavour, 53, 20098 San Giuliano Milanese MI, Italia",+39 329 557 1921,https://www.immobiliare.it/agenzie-immobiliari/52850/dream-house-san-giuliano-milanese/,4.2,17.0,it
Immobiliare Milano City s.a.s.,"Via Bruno Cassinari, 15, 20138 Milano MI, Italia",+39 02 4953 2683,,2.3,3.0,en
Immobiliare Discar srl,"Via della Resistenza, 33, 20068 Peschiera Borromeo MI, Italia",+39 02 547 3414,https://www.immobiliarediscar.it/,5.0,4.0,it
Affiliato Tecnocasa Studio Immobiliare San Donato 1 S.R.L.,"Via Antonio Gramsci, 12, 20097 San Donato Milanese MI, Italia",+39 02 4792 4982,https://sandonatomilanese1.tecnocasa.it/,4.7,60.0,it
BANIM IMMOBILIARE,,+39 335 700 2195,,,,it
Casa Elite Group - Agenzia immobiliare San Giuliano Milanese,"SS 9 Via Emilia, Km 315, 20098 San Giuliano Milanese MI, Italia",+39 02 6717 6818,https://www.immobiliarecasaelite.it/,4.0,4.0,it
Affiliato Tecnocasa Studio Immobiliare San Donato 1 S.R.L.,"Via Alfonsine, 12, 20097 San Donato Milanese MI, Italia",,https://sandonatomilanese2.tecnocasa.it/,5.0,1.0,fr
AGENZIA IMMOBILIARE BRENTA,"Via Bessarione, 12, 20139 Milano MI, Italia",+39 351 616 4787,http://www.immobiliarebrenta.com/,4.2,19.0,it
Re Casa,"Via Giuseppe Ripamonti, 227, 20141 Milano MI, Italia",+39 02 4953 1213,http://www.milanorecasa.it/,4.9,160.0,it
Agenzia Immobiliare - Frimm Academy Milano,"Piazza Eleonora Duse, 2, 20122 Milano MI, Italia",+39 02 8718 9508,http://www.frimmacademymilano.it/,4.9,184.0,it
Stimm 4 Sas,"Via della Libertà, 76, 20097 San Donato Milanese MI, Italia",+39 02 527 1742,,4.0,3.0,it
Prometeo casa,"Viale Fratelli Cervi, 8, 20098 San Giuliano Milanese MI, Italia",+39 02 9824 5374,http://www.prometeocasa.com/,3.9,15.0,it
Immobiliare Doldo,"Via Breno, 1, 20139 Milano MI, Italia",+39 02 5740 5471,http://www.immobiliaredoldo.it/,4.2,43.0,it
Bicocca Immobili,"Via Alberto Nota, 46, 20121 Milano MI, Italia",+39 02 3954 8533,,4.9,78.0,it
Magic Real Estate - Milano Nord - Bicocca Testi,"Viale Sarca, 181, 20126 Milano MI, Italia",+39 02 642 3494,http://magicrealestate.it/,4.8,258.0,it
Greco Immobili S.r.l.,"Piazza Greco, 10, 20125 Milano MI, Italia",+39 02 3658 0408,http://www.grecoimmobili.it/,4.7,245.0,it
Agenzia Proposte Immobiliari - Rilevatrice dei Prezzi di mercato per FIMAA MILANO LODI e MONZA,"Viale Giacomo Matteotti, 200, 20099 Sesto San Giovanni MI, Italia",+39 02 2626 3971,https://www.proposte-immobiliari.it/,4.9,103.0,it
Agenzia Immobiliare Tempocasa Milano - Adriano,"Via Adriano, 102, 20128 Milano MI, Italia",+39 02 4947 6009,https://tempocasa.it/it/agenzie-immobiliari/milano/milano/614-milano-adriano,4.7,397.0,it
Agenzia Immobiliare Tempocasa Milano - Villa,"Viale Monza, 305, 20126 Milano MI, Italia",+39 02 4970 6938,https://tempocasa.it/it/agenzie-immobiliari/milano/milano/833-milano-villa,4.9,221.0,it
Immobiliare Milano 23,"Via Milano, 23, 20093 Cologno Monzese MI, Italia",+39 02 2730 7515,http://immobiliaremilano23.it/,4.9,162.0,it
Dreams Casa Milano,"Viale Monza, 294, 20128 Milano MI, Italia",+39 02 3669 4955,http://www.dreamscasa.it/,4.4,24.0,en
Agenzia Immobiliare Tempocasa Milano - Testi,"Viale Fulvio Testi, 87, 20162 Milano MI, Italia",+39 02 6611 7052,https://tempocasa.it/it/agenzie-immobiliari/milano/milano/288-milano-testi,4.8,373.0,it
Agenzia Immobiliare Tempocasa Milano - Greco/Maggiolina,"Piazza Greco, 2, 20125 Milano MI, Italia",+39 348 753 2004,https://tempocasa.it/it/agenzie-immobiliari/milano/milano/287-milano-grecomaggiolina,4.9,291.0,it
Agenzia Immobiliare Tempocasa Milano - Udine/Carnia,"Via Carnia, 31, 20132 Milano MI, Italia",+39 02 4951 7990,https://tempocasa.it/it/agenzie-immobiliari/milano/milano/1080-milano-udinecarnia,4.7,145.0,it
Milano Bicocca Point - La Casa Agency - Cimicom srl,"Viale Piero e Alberto Pirelli, 12, 20126 Milano MI, Italia",+39 02 3658 6450,http://bicoccapoint.it/,3.2,40.0,it
Startup immobiliare,"Via Vipacco, 6, 20126 Milano MI, Italia",+39 02 8434 8081,https://startupimmobiliare.it/,4.7,15.0,it
Agenzia immobiliare Best House Milano,"Piazza Aspromonte, 51, 20131 Milano MI, Italia",+39 02 8457 9455,http://www.besthouseimmobiliare.it/,4.9,146.0,it
IMI Immobiliare Milano - Agenzia Loreto,"Piazza Caiazzo, 3, 20124 Milano MI, Italia",+39 02 6671 5086,https://imi.it/agenzie/imi-immobiliare-loreto/,4.6,102.0,it
Immobiliare Kassyel,"Via Ponte Nuovo, 10, 20128 Milano MI, Italia",+39 02 256 2693,http://www.kassyel.info/,4.4,79.0,it
Immobiliare Stella,"Via Cesare da Sesto, 15/17, 20099 Sesto San Giovanni MI, Italia",+39 02 2247 7310,http://www.agenziaimmobiliarestella.it/,4.5,148.0,it
Rotondaro Immobili di Prestigio - Milano e Hinterland - Competenza e Professionalità da oltre 25 anni,"Via Lorenzo Mascheroni, 1, 20123 Milano MI, Italia",+39 02 4851 6282,https://www.rotondaroimmobilidiprestigio.it/,4.9,353.0,it
Immobilser Servizi Immobiliari,"Via Cardinal Ferrari, 36, 20099 Sesto San Giovanni MI, Italia",+39 02 2622 5196,http://www.immobilser.it/,4.8,106.0,it
Imperium Immobiliare,"Largo Michele Levrino, 13, 20099 Sesto San Giovanni MI, Italia",+39 331 460 0439,https://www.facebook.com/profile.php?id=100009862295333,4.8,112.0,it
Agenzia immobiliare Iconacasa Milano Loreto,"Via Rovereto, 6, 20127 Milano MI, Italia",+39 329 121 9213,https://www.iconacasa.com/,5.0,111.0,it
Formula Abitare di Scavetta Emilia & C. s.a.s.,"Via Alberto Nota, 46, 20126 Milano MI, Italia",+39 02 345 1126,http://www.formulabitare.eu/,4.3,35.0,it
Agenzia Immobiliare Parisi,"Via Mario Pieri, 2, 20127 Milano MI, Italia",+39 02 4594 2015,https://immobiliareparisi.com/,4.3,3.0,it
Agenzia Immobiliare Tempocasa Cologno Monzese - Centro,"Piazza XI Febbraio, 6, 20093 Cologno Monzese MI, Italia",+39 02 2537 1177,https://tempocasa.it/it/agenzie-immobiliari/milano/cologno-monzese/441-cologno-monzese-centro,4.9,857.0,it
Case in lombardia,"Via Marsala, 45, 20099 Sesto San Giovanni MI, Italia",+39 339 263 0646,https://www.caseinlombardia.it/,4.1,45.0,it
JL House Milan - Immobili di Pregio,"Via Quintino Sella, 4, 20121 Milano MI, Italia",+39 02 3929 7425,http://www.jlhouse.it/,4.9,62.0,it
SOGIM Residenziale Sesto San Giovanni - Agenzia Immobiliare,"Piazza Luigi Petazzi, 11, 20099 Sesto San Giovanni MI, Italia",+39 02 2626 3868,https://www.sogim.net/sesto/?macroCat=1,4.6,109.0,it
Agenzia Immobiliare Tempocasa Sesto San Giovanni – Rondò/Centro,"P.za della Resistenza, 16, 20099 Sesto San Giovanni MI, Italia",+39 02 2441 6272,http://www.tempocasasestorondo.it/,4.8,536.0,it
Agenzia Immobiliare Iconacasa Milano Maggiolina,"Via Edolo, 44, 20125 Milano MI, Italia",+39 329 121 9213,https://www.iconacasa.com/index.php/agenzie/companyproperties/154-iconacasa-milano-maggiolina,5.0,204.0,it
Immobili di Prestigio - Dharma House Milano,"Via Gian Battista Bazzoni, 6, 20123 Milano MI, Italia",+39 02 3206 22929,https://www.immobili-diprestigio.com/,4.9,93.0,it
Casa e Valori Servizi Immobiliari Integrati,"Via Giuseppe Garibaldi, 25, 20099 Sesto San Giovanni MI, Italia",+39 02 3598 5895,http://www.casaevalori.it/,4.2,60.0,it
Servizi Ideacasa Gruppo immobiliare ZAPA,"Via Monte S. Gabriele, 3, 20127 Milano MI, Italia",+39 02 3656 9526,http://servizideacasa.it/,4.2,33.0,it
Agenzia Immobiliare Tempocasa Sesto San Giovanni - Marelli,"Viale Ercole Marelli, 19, 20099 Sesto San Giovanni MI, Italia",+39 02 3595 6080,http://www.tempocasasestomarelli.it/,4.8,86.0,it
Affiliato Capital House Milano Bicocca - Niram srl,"Piazzale Egeo, 9, 20126 Milano MI, Italia",+39 02 9295 8441,https://www.capitalhouse.it/milanobicocca,5.0,7.0,it
Agenzia Immobiliare Tempocasa Cologno Monzese - San Maurizio,"Viale Lombardia, 82, Via Ottorino Respighi, 2, 20093 Cologno Monzese MI, Italia",+39 391 323 7219,https://tempocasa.it/it/agenzie-immobiliari/milano/cologno-monzese/823-cologno-monzese-san-maurizio,4.9,249.0,it
Fondocasa Sesto San Giovanni Centro,"Piazza Luigi Petazzi, 20, 20099 Sesto San Giovanni MI, Italia",+39 02 3653 1630,http://www.fondocasasestorondo.it/,4.8,89.0,it
Agenzia immobiliare Coretti Nicola,"Viale Monza, 170, 20127 Milano MI, Italia",+39 331 438 4205,,5.0,3.0,it
Agenzia Immobiliare STAR Real Estate Milano,"Via Sardegna, 30, 20146 Milano MI, Italia",+39 02 4819 5602,https://www.star-re.it/,4.8,47.0,it
Art Real Estate | Risorgimento,"Via Galvano Fiamma, 34, 20129 Milano MI, Italia",+39 348 661 1489,https://www.immobiliare.it/agenzie-immobiliari/232115/art-real-estate-milano/?criterio=rilevanza&utm_source=google&utm_medium=cpc&utm_campaign=search%7Cagency%7Ccontract%7Cit%7Call%7Cit&gad_source=1&gclid=Cj0KCQiAyc67BhDSARIsAM95QzvWh_1w1Kk8w6akhV3Vx9-F-G8RxOj3vUb9mScrmVN6SDvFlqF21ygaAskUEALw_wcB,5.0,275.0,it
R.M. Immobiliare snc,"Via XX Settembre, 22, 20099 Sesto San Giovanni MI, Italia",+39 02 242 3294,https://idealista.it/,3.9,300.0,it
Agenzia Immobiliare Tempocasa Milano - Precotto,"Via Don Luigi Guanella, 1, 20128 Milano MI, Italia",+39 02 2600 5462,https://tempocasa.it/it/agenzie-immobiliari/milano/milano/290-milano-precotto,4.7,376.0,it
Agenzia immobiliare Iconacasa Sesto San Giovanni,"Viale Ercole Marelli, 36, 20099 Sesto San Giovanni MI, Italia",+39 02 9194 9982,https://www.iconacasa.com/index.php/agenzie/companyproperties/124-iconacasa-sesto-san-giovanni,5.0,27.0,it
KM Real Estate - Agenzia Immobiliare e Gestione Affitti Milano,"C.so di Porta Nuova, 16, 20121 Milano MI, Italia",+39 02 3653 3583,https://kmrealestate.it/,4.8,27.0,it
Agenzia immobiliare Iconacasa Milano Cimiano,"Via Padova, 195, 20127 Milano MI, Italia",+39 02 8969 3692,https://www.iconacasa.com/index.php/agenzie/companyproperties/157-iconacasa-milano-cimiano,5.0,28.0,it
Habitat Real Estate,"Viale Ercole Marelli, 150, 20099 Sesto San Giovanni MI, Italia",+39 02 4970 1354,https://habitat-re.it/,4.7,63.0,it
Agenzia Gioia Srl,"Via Giovanni Cagliero, 14, 20125 Milano MI, Italia",+39 02 6707 7466,https://www.gabetti.it/agenzia/milano-gioia,4.3,30.0,it
Homing Soon - La Tua Agenzia Immobiliare,"Via Filippo Corridoni, 52, 20099 Sesto San Giovanni MI, Italia",+39 333 369 7961,http://www.homingsoon.it/,4.3,11.0,it
Agenzia Immobiliare Tempocasa Milano - Turro/Gorla,"Viale Monza, 173, 20127 Milano MI, Italia",+39 02 8363 1946,https://tempocasa.it/it/agenzie-immobiliari/milano/milano/294-milano-turrogorla,4.4,139.0,it
Agenzia Immobiliare,"P.za Pompeo Castelli, 10, 20156 Milano MI, Italia",+39 02 3300 6025,,4.6,43.0,it
VON POLL REAL ESTATE MILANO,"piano terra, Corso Italia, 01, 20122 Milano MI, Italia",+39 02 6206 9360,https://www.von-poll.com/it/agenzia-immobiliare/milano,5.0,34.0,it
Studio Maggi Agenzia Immobiliare,"Via Flavio Baracchini, 11, 20123 Milano MI, Italia",+39 02 861941,http://www.immobiliaremaggimilano.it/,4.3,32.0,it
Coldwell Banker Milano Morabito Immobiliare,"Corso Sempione, 44, 20154 Milano MI, Italia",+39 349 279 5950,https://www.morabitoimmobiliare.it/,4.4,70.0,it
UCAF Servizi Immobiliari,"Via Larga, 23, 20122 Milano MI, Italia",+39 02 7200 3100,https://www.ucafimmobiliare.com/,4.8,25.0,it
Fontana Immobiliare,"Via Vincenzo Monti, 15, 20123 Milano MI, Italia",+39 02 781112,https://www.fontanaimmobilidiprestigio.it/,3.6,28.0,it
Centro Casa Costruzioni,"Via Derna, 7, 20132 Milano MI, Italia",+39 02 261 0340,https://instagram.com/theluxuryrooms?igshid=MzRlODBiNWFlZA==,4.1,83.0,it
Studio Toio Milano,"Via Amadeo Giovanni Antonio, 46, 20133 Milano MI, Italia",+39 02 4140 9624,http://www.studiotoio.it/,4.8,40.0,it
Fazzi Real Estate Srl,"Via Bigli, 24, 20121 Milano MI, Italia",+39 335 592 0208,http://www.fazzirealestate.com/,4.6,9.0,it
CONSULTING IMMOBILIARE GROUP,"Via Vincenzo Monti, 8, 20123 Milano MI, Italia",+39 02 8717 8036,http://consultingimmobiliaregroup.it/,4.1,12.0,it
Duomo case srl Real Estate,"Via Larga, 6, 20122 Milano MI, Italia",+39 02 3673 6191,http://www.duomocase.it/,4.1,15.0,it
Engel & Völkers Milano Centro Storico,"Via dei Bossi ang, Via Broletto, 7, 20121 Milano MI, Italia",+39 02 9443 3331,https://www.engelvoelkers.com/it/it/milano,4.4,53.0,it
Dimensione Centro,"P.za del Duomo, 20, 20122 Milano MI, Italia",+39 02 863605,http://www.dimensionecentro.it/,3.9,11.0,it
Engel & Völkers Italia,"Via Dante, 16, 20121 Milano MI, Italia",+39 02 584 9961,http://www.engelvoelkers.com/italia,3.7,30.0,it
Ferrari Immobiliare,"Via Rodolfo Carabelli, 1, 20137 Milano MI, Italia",+39 02 5518 1322,http://www.agenziaimmobiliareferrari.it/,3.9,21.0,it
Engel & Völkers Milano Porta Venezia,"Via Bartolomeo Eustachi, 19, 20129 Milano MI, Italia",+39 02 9443 3361,https://www.engelvoelkers.com/it/it/milano,4.2,26.0,it
My Home Real Estate,"Via Lodovico Ariosto, 29, 20123 Milano MI, Italia",,,,,it
Engel & Völkers Milano Porta Romana,"Corso di Porta Romana, 123, 20122 Milano MI, Italia",+39 02 9443 3311,https://www.engelvoelkers.com/it/it/milano,5.0,14.0,it
Engel & Völkers Milano Sempione,"Corso Sempione, 20, 20154 Milano MI, Italia",+39 02 9443 3339,https://www.engelvoelkers.com/it/it/milano,5.0,1.0,en
Living In Moscova Real Estate,"Via della Moscova, 47/a, 20121 Milano MI, Italia",+39 02 3657 4470,http://livinginmoscova.com/,4.9,401.0,it
Agenzia Immobiliare Tempocasa Milano - Porta Nuova,"Via Giovanni Battista Pirelli, 19, 20124 Milano MI, Italia",+39 02 8342 8975,https://tempocasa.it/it/agenzie-immobiliari/milano/milano/666-milano-porta-nuova,5.0,510.0,it
Realab agenzia immobiliare,"Piazzale Biancamano, 8, 20121 Milano MI, Italia",+39 02 4070 9321,https://www.realab.it/,4.9,68.0,it
Unica Immobiliare S.a.s. di Sassieri Fabio Emanuel & C.,"RICEVIAMO SOLO SU APPUNTAMENTO, Via della Moscova, 58, 20121 Milano MI, Italia",+39 02 9729 3502,http://www.unicaimmobiliare.com/,5.0,62.0,it
LUXURY PROPERTY Exclusive Real Estate,"Via Monte di Pietà, 1/A, 20121 Milano MI, Italia",+39 02 8723 7561,http://www.luxury-property.it/,4.9,61.0,it
Art Real Estate,"Via Alberto Mario, 6, 20149 Milano MI, Italia",+39 342 508 0591,,4.8,174.0,it
Vesta immobili Garibaldi,"Corso Garibaldi, 117, 20121 Milano MI, Italia",+39 02 5811 8683,https://www.vestaimmobili.it/,5.0,4.0,it
Lombardi Real Estate Milano,"Corso Garibaldi, 55, 20121 Milano MI, Italia",+39 02 8738 3443,http://www.lombardire.it/,4.8,56.0,it
Abitare Milano Studio Immobiliare,"Via Paolo Sarpi, 58, 20154 Milano MI, Italia",+39 02 3361 0841,http://www.abitaremilanoimmobiliare.it/,4.6,72.0,it
Agenzia Immobiliare Milano - Porta Venezia,"Viale Piave, 41, 20129 Milano MI, Italia",+39 333 960 6463,https://tempocasa.it/it/agenzie-immobiliari/milano/milano/46-milano-porta-venezia,4.9,317.0,it
Immobiliare Emanuelli Milano,"Via Senato, 26, 20121 Milano MI, Italia",+39 331 843 5573,https://immobiliareemanuelli.com/,5.0,1.0,it
Solferino Immobiliare dal 1994,"Via Solferino, 25, 20121 Milano MI, Italia",+39 02 6546 2223,http://www.solferinoimmobiliare.it/,4.5,48.0,it
ELAS Real Estate,"Piazza della Repubblica, 7, 20121 Milano MI, Italia",+39 02 3952 8222,http://www.elasre.com/,5.0,60.0,it
BENCASA,"P.za Risorgimento, 7, 20129 Milano MI, Italia",+39 02 745488,http://www.bencasa.it/,4.9,34.0,it
Agenzia Immobiliare Tempocasa Milano - Repubblica,"Via Luigi Settembrini, 20, 20124 Milano MI, Italia",+39 02 6739 1332,https://tempocasa.it/it/agenzie-immobiliari/milano/milano/18-milano-repubblica,4.7,112.0,it
Immobiliarestudio13 - Agenzia Immobiliare Milano - Immobili di Lusso Milano,"Via Conservatorio, 22, 20122 Milano MI, Italia",+39 02 7729 7543,https://immobiliarestudio13.com/,4.4,20.0,it
Sabatini Mediazione Immobili,"Via Solferino, 35, 20121 Milano MI, Italia",+39 02 6269 4293,https://www.sabatinimediazioneimmobili.com/,4.6,11.0,it
Millecase Brera,"Via S. Simpliciano, 6, 20121 Milano MI, Italia",+39 02 8645 5446,http://www.millecasesrl.it/,5.0,13.0,it
Agenzia immobiliare Tempocasa Milano - Repubblica/Vittorio Veneto,"Viale Vittorio Veneto, 4, 20124 Milano MI, Italia",+39 389 103 3847,https://tempocasa.it/it/agenzie-immobiliari/milano/milano/1014-milano-repubblicavittorio-veneto,4.8,39.0,it
Level House,"Via Alessandro Volta, 13, 20121 Milano MI, Italia",+39 02 4548 4831,http://www.levelhouse.it/,4.7,41.0,it
UFFICI&NEGOZI Srl - Agenzia di Immobili Commerciali a Milano,"Via Meravigli, 16, 20123 Milano MI, Italia",+39 351 616 3425,https://www.ufficienegozi.com/,4.8,32.0,it
Della Spiga Immobili di Pregio S.r.l.,"Corso Venezia, 21, 20121 Milano MI, Italia",+39 02 795980,https://dellaspiga.com/,5.0,8.0,it
CASA&LUSSO SRL | Agenzia Immobili di Lusso a Milano,"Via Meravigli, 16, 20123 Milano MI, Italia",+39 02 3657 4569,https://www.casaelusso.com/,4.6,18.0,it
Consulente Strategico Investimenti e Immobili Alto Valore Milano | Listing Agent | NAR e Council Residential Specialists,"Piazzale Principessa Clotilde, 8, 20121 Milano MI, Italia",+39 377 090 3846,https://www.tailormaderealestate.com/,4.8,41.0,it
LuxuryVillaItaly - Luxvita - Agenzia immobiliare Milano,"Via Giuseppe Mengoni, 4, 20121 Milano MI, Italia",+39 388 752 6855,https://www.luxuryvillaitaly.com/,5.0,23.0,it
Cusani10 Luxury Real Estate,"Via Cusani, 10, 20121 Milano MI, Italia",+39 02 8708 5728,https://www.cusani10re.com/,4.7,62.0,it
Agenzia Immobiliare Tempocasa Milano - Arena/Sarpi,"Via Luigi Canonica, 13, 20154 Milano MI, Italia",+39 375 871 3832,https://www.tempocasamilanoarenasarpi.it/,4.7,112.0,it
Living Milano Immobiliare,"Via Marcantonio Colonna, 15, 20149 Milano MI, Italia",+39 02 4958 0085,https://www.livingmilano.net/,4.8,153.0,it
Imparato servizi immobiliari,"Via Alessandro Volta, 20, 20121 Milano MI, Italia",+39 375 912 9671,https://imparatoserviziimmobiliari.com/,4.8,48.0,it
Lionard Luxury Real Estate - Milano,"Corso Monforte, 20, 20122 Milano MI, Italia",+39 02 2506 1442,https://www.lionard.com/,4.8,161.0,it
Linea Casa - Milano Centro,"Via Cesare Correnti, 14, 20123 Milano MI, Italia",+39 02 8909 3003,http://www.lineacasa.it/agenzia-milano-centro/index.html,4.6,36.0,it
Corallino Immobiliare,"Via Monte Napoleone, 8, 20121 Milano MI, Italia",+39 02 3031 6536,https://www.corallinoimmobiliare.it/,5.0,33.0,it
Studio Immobiliare Cecchini & Regazzola srl,"Via Sandro Sandri, 2, 20121 Milano MI, Italia",+39 02 8945 2255,http://www.cecchiniregazzola.com/,4.9,27.0,it
Paponetti Home,"Via Solferino, 12, 20121 Milano MI, Italia",+39 328 643 0014,https://www.immobiliarepaponetti.com/,4.5,73.0,it
Plus + Milano,"Via Francesco Novati, 2, 20123 Milano MI, Italia",+39 347 247 1194,http://www.plusmilano.it/,5.0,51.0,it
Immobiliare Italia Real Estate,"Bastioni di Porta Volta, 13, 20121 Milano MI, Italia",+39 02 2906 1245,,,,it
Professionista Immobiliare,"Via Montebello, 27, 20121 Milano MI, Italia",+39 02 5964 7039,https://www.professionista-immobiliare.com/,,,it
