name,address,international_phone_number,url,rating,reviews_count,language
Gafincas,"C. Lomo la Plana, 14, 35019 Las Palmas de Gran Canaria, Las Palmas, Spain",+34 928 41 11 55,,,,es
Aquí Gran Canaria,"Calle Dr. Alfonso Chiscano Díaz, 8, G, 35019 Las Palmas de Gran Canaria, Las Palmas, Spain",+34 928 33 00 07,https://aquigrancanaria.es/,5.0,1.0,es
Bchbanif Fondo Inmobiliario F.I.I.,"Calle Dr. Alfonso Chiscano Díaz, 20, 35019 Palmas de Gran Canaria (las, Las Palmas, Spain",+34 928 38 83 07,,,,es
Real Estate Agency “My Home”,"Av. de España, 7, C.C. Prisma, Local 19 y 20, 35100 Maspalomas, Las Palmas, Spain",+34 928 77 43 09,https://www.realestatemyhome.com/,4.6,69.0,en
Gran Canaria Properties,"Av. de Tirajana, 37, 35100 Maspalomas, Las Palmas, Spain",+34 692 35 29 41,https://grancanariaproperties.es/,4.9,55.0,it
Elite Real Estate - Real Estate Gran Canaria,"Calle Teowaldo Power S/N Centro Sonnenland, Local S119, C. Teowaldo Power, SN, Sonnenland, 35100 Maspalomas, Las Palmas, Spain",+34 660 56 40 66,http://www.elitegrancanaria.com/,4.9,79.0,en
La Boutique · Canary Real Estate,"Avda. Tirajana 39, Edf. Mercurio TII 7B, 35100 Maspalomas, Las Palmas, Spain",+34 828 08 84 70,https://www.laboutiquecanary.com/,4.7,91.0,en
INMOBILIARIA MUNDISUR REAL ESTATE,"Av. 8 de Marzo, 31, 35100 San Bartolomé de Tirajana, Las Palmas, Spain",+34 628 10 30 38,http://www.mundisur.com/,4.7,95.0,es
PRIME CASAS,"C. Bonsai, 35100 Maspalomas, Las Palmas, Spain",+34 622 39 19 69,http://www.primecasas.com/,5.0,31.0,de
AMG REAL ESTATE,"C. Secundino Delgado, 35100 Maspalomas, Las Palmas, Spain",+34 643 66 55 35,,4.8,16.0,es
Prime Properties Gran Canaria,"Av. de Tirajana, 37, 35100 Maspalomas, Las Palmas, Spain",+34 633 44 09 08,https://www.primepropertiesgc.com/,5.0,46.0,en
Canarias Rental House,"Playa Ingles, Av. de Gran Canaria, 46, 35100 Maspalomas, Las Palmas, Spain",+34 633 45 86 98,http://canariasrentalhouse.com/,5.0,28.0,es
BEAC Real Estate and Investments SL,"Avenida de Tirajana 37 Edifcio Mercurio Torre 1 Local, 3J, 35100 Maspalomas, Las Palmas, Spain",+34 828 78 91 92,http://www.beac-realestate.com/,5.0,19.0,en
Maspalomas Real estate,,+34 686 49 18 52,https://www.maspalomasrealestate.es/,4.5,8.0,es
EMBASSY REALTORS Gran Canaria SUR,"Av. de Tirajana, 37 Edificio Mercurio ; Torre 1 , Planta 5A, 35100 Maspalomas, Las Palmas, Spain",+34 660 34 82 55,,5.0,10.0,es
AG inmobiliaria Real Estate,"C. Mar Blanco, 6, 35100 San Bartolomé de Tirajana, Las Palmas, Spain",+34 643 93 04 01,,4.6,10.0,es
F&M PROPERTY GROUP REAL ESTATE Maspalomas,"Avenida de Tirajana, 37 Edificio Mercurio, Torre 2 - 1º Piano- Porta ""A, 35100 Maspalomas, Las Palmas, Spain",+34 635 63 20 09,http://www.fmproperty.eu/,4.2,5.0,it
Real Estate Canary & Consultancy,"Centro Comercial, C. la Palma, Local 27B, 35100 Maspalomas, Las Palmas, Spain",+34 643 12 21 02,,5.0,1.0,en
Inmoplanet Canarias,"Calle las Dalias c.c, local 10/11, 35100 Maspalomas, Las Palmas, Spain",+34 665 51 83 01,https://www.inmoplanetcanarias.es/,4.7,16.0,de
Real Estate Gran Canaria Perfect Life,"Av. de Tenerife, 13, Local D, 35100 San Bartolomé de Tirajana, Las Palmas, Spain",+34 610 30 53 75,https://www.perfectliferealestate.com/,3.7,3.0,es
Kasas Home - Inmobiliaria,"Av. de Gran Canaria, 32, Edificio Hábitat, Nº Local 16, 35100 Maspalomas, Las Palmas, Spain",+34 928 09 70 87,https://kasashome.com/,5.0,1.0,es
Best House In The Sun,"Best House, Av. de Tirajana, 19, Edificio Barbados, Local, 35100 Maspalomas, Las Palmas, Spain",+34 928 93 23 20,http://www.besthouseinthesun.com/,4.0,42.0,es
VM Inmobiliaria,"Centro comercial, C. las Dalias, s/n, local 54, 35100 Maspalomas, Las Palmas, Spain",+34 928 43 17 84,https://www.vminmobiliaria.com/,5.0,1.0,es
Real Estate Canary Vacations: inmobiliaria y Gestión de viviendas vacacionales,"C. los Pinos, 3, 35100 San Bartolomé de Tirajana, Las Palmas, Spain",,http://canary-vacations.com/,5.0,2.0,es
Canary Select Real Estate,,+34 928 40 27 03,,5.0,1.0,es
CANARINVEST PROPERTIES,"C. José Yánez Matos, 2, Local 19, 35100 Maspalomas, Las Palmas, Spain",+34 928 73 00 65,https://canarinvestment.com/,4.8,102.0,es
Kairos Real Estate,"C. las Dalias, 12, Local 288, 35100 Maspalomas, Las Palmas, Spain",+34 616 39 42 10,,4.0,7.0,it
Kasaalmar Inmobiliaria Playa del Ingles,"Av. de Gran Canaria, 44, 35100 San Bartolomé de Tirajana, Las Palmas, Spain",+34 636 79 13 38,https://www.kasaalmar-ec.es/,4.9,30.0,es
Home And Help Gran Canaria International Real Estate Agents,,+34 928 91 48 16,http://www.homeandhelpgrancanaria.com/,,,en
Jung & Maiza Inmobiliaria,"CC, C. las Dalias, 12, Local 35 bajo, 35100 Maspalomas, Las Palmas, Spain",+34 600 81 28 70,http://jungmaiza-inmobiliaria.com/,4.0,20.0,de
Rose Immobilien,"Monte Golf - Local #64, Av. de Gran Canaria, 50, 35100 Maspalomas, Las Palmas, Spain",+34 633 17 60 63,https://www.roseimmobilien.com/,4.3,24.0,de
Seven Islands Real Estate,"C. Alcalde José Santos González 2 , Local 24 35100, C/ Alcalde José Santos González, 2, 35100 Maspalomas, Las Palmas, Spain",+34 639 60 80 21,http://www.sevenislandsrealestate.com/,3.7,3.0,es
Inmobiliaria Maspalomas Homes,"Avda. Alejando del Castillo, Edificio Flores Autóctonas local 21, 35100 Maspalomas, Las Palmas, Spain",+34 928 73 00 39,http://www.maspalomashomes.com/,5.0,6.0,es
Sunset Forever Real Estate,"C. Antonio Martín López, s/n, Local 16, 35100 Maspalomas, Las Palmas, Spain",+34 626 99 15 49,http://sunsetforever.com/,5.0,1.0,es
Inmobiliaria K.S.R.,"Edif. Danubio, C/ el Escorial, 3, Loc. 10 H, 35100 Maspalomas, Las Palmas, Spain",+34 928 76 66 84,http://www.ksrgrancanaria.com/,5.0,4.0,es
Fastighetsbyrån Gran Canaria - San Augustin,"Rocas Rojas, C. las Pitas, 6, 35100 Maspalomas, Las Palmas, Spain",+34 928 76 88 03,https://www.fastighetsbyran.com/sv/spanien/hitta-maklare/gran-canaria-san-agustin,4.1,28.0,es
"Aretz Immobilien, Gran Canaria","Edificio Solymar, Av. de Tirajana, 4, 35100 San Bartolomé de Tirajana, Las Palmas, Spain",+34 928 77 22 37,http://www.aretz-immobilien.com/,4.2,18.0,es
Canarias Direct Servicios integrales,"Centro Comercial Prisma, Av. de España, 7, Oficina 70, 35100 San Bartolomé de Tirajana, Las Palmas, Spain",+34 640 75 54 08,http://www.luxholidays.es/,5.0,17.0,es
Gran Canaria Stays,"Av. Touroperador Finnmatkat, 9, 35100 Maspalomas, Las Palmas, Spain",+34 654 32 37 78,https://www.grancanariastays.com/,4.7,67.0,es
Casas en Gran Canaria,"Avda francia, CC Cita local 169-1, 35100 Maspalomas, Las Palmas, Spain",+34 610 14 68 66,https://casas.engrancanaria.com/,3.8,4.0,es
MJK Vacacionales,,,,5.0,1.0,es
Pérez Realty Group,"C. Matías Vega Guerra, 18, 35100 San Bartolomé de Tirajana, Las Palmas, Spain",+34 649 13 88 93,https://www.perezpropertysolutions.com/es/,,,es
Sunny Home Gran Canaria,"C. de la Luna, 11, 35100 San Bartolomé de Tirajana, Las Palmas, Spain",+34 656 28 36 69,http://www.sunnyhomegrancanaria.com/,5.0,4.0,es
Agente Unico,"Avenida de Tirajana 37, Edificio Mercurio, Torre 1, Planta 1, Puerta G, 35100 Maspalomas, Las Palmas, Spain",+34 642 79 40 25,https://www.agenteunico.com/,5.0,56.0,es
Canary Life Real Estate - Immobilien - Eiendomsmegler - Inmobiliaria en Gran Canaria,"C. Harimaguadas, 19, 35120 Arguineguín, Las Palmas, Spain",+34 634 04 41 53,https://www.canarylife.es/,4.9,162.0,en
Real Invest Gran Canaria,"CC Ancora, Av. Francisco Navarro Navarro, 2, local 101, 35120 Arguineguín, Las Palmas, Spain",+34 665 71 99 64,http://www.realinvestgrancanaria.com/,4.9,152.0,es
F&M PROPERTY GROUP REAL ESTATE Maspalomas,"C. Green, 1, 35106 El Salobre, Las Palmas, Spain",+34 635 63 20 09,http://www.fmproperty.eu/,,,it
Canarias Luxury Inmobiliaria,"Maspalomas, de, C. Jamaica, 11, 35109 El Tablero, Las Palmas, Spain",+34 928 39 57 76,https://www.canariasluxury.com/,4.6,9.0,es
Inmobiliaria CAMINO,"C. Swing, 35106 San Bartolomé de Tirajana, Las Palmas, Spain",+34 695 97 36 54,https://www.inmobiliariacamino.com/,,,es
PROPERTY FOR SALE GRAN CANARIA,"COMPLEJO ""MANGOLF VILLAS, C. Green, 1, 35106 El Salobre, Las Palmas, Spain",+34 635 63 20 09,https://www.propertyforsalegrancanaria.com/,,,it
Meer,"C. Brasil, 20, 35109 El Tablero, Las Palmas, Spain",+34 678 22 14 77,http://www.meer.es/,5.0,2.0,es
DIM - Immobilien,"C. Emeterio Gonzalez Arbelo, 16, 35109 Montaña la Data, Las Palmas, Spain",+49 163 1481207,http://www.dim-immobilien.com/,4.7,32.0,en
Immorent-Canarias Immobilien,"C. Brasil, 45, 35109 El Tablero, Las Palmas, Spain",+34 630 43 67 75,http://www.immorent-canarias.com/,4.2,70.0,nl
EasyHomeCanary,,+34 928 14 12 00,http://www.easyhomecanary.com/,,,es
Teresa Mihkelson Estates,"C. Swing, 35128 Salobre Golf, Las Palmas, Spain",+34 686 73 93 22,,5.0,9.0,es
Benarevo SL,,+34 644 73 57 36,http://www.villatip.com/,1.0,1.0,de
Nord Estate,"C. Teowaldo Power, 116, Sonnenland, 35100 Maspalomas, Las Palmas, Spain",+34 690 31 09 08,http://www.nordgc.com/,5.0,1.0,es
Toda Canarias - Gran Canaria,"C. Mar Blanco, 1 C.C, Sunset Beach, Local C-215, 35100 Maspalomas, Las Palmas, Spain",+34 642 33 12 08,https://todacanarias.it/,5.0,11.0,it
Gran Canaria Estate S.L.,"C.C Ancora, lokal nr 24, Av. Francisco Navarro Navarro, 2, 35120 Arguineguín, Las Palmas, Spain",+34 928 15 07 63,http://www.grancanariaestate.com/,5.0,4.0,no
SC-INMOBILIARIA,"Av. Touroperador Tui, 24, Sonnenland, 35100 Maspalomas, Las Palmas, Spain",,https://www.sc-inmobiliaria.es/,5.0,3.0,fr
Inmobiliaria Costa Canaria,"Plaza San Rafael, 19 Esquina, Av. de Canarias, 19, 1º Planta, 35110 Vecindario, Las Palmas, Spain",+34 679 42 75 05,https://www.inmocostacanaria.com/,4.9,230.0,en
Krulich Immobilien,"P.º Pablo Picasso, 35107 Tarajalillo, Las Palmas, Spain",,,5.0,3.0,es
Bahía Feliz Invest S.L.,"C. Viejos Tendereteros, 1, 35107 Bahía Feliz, Las Palmas, Spain",+34 828 69 13 13,http://www.bahiafelizinvest.com/,4.1,8.0,es
Casita Saro 4A,"C. Los Llanos, 4, pta. A, 35108 San Bartolomé de Tirajana, Las Palmas, Spain",+34 610 81 23 01,https://www.vrbo.com/es-es/p10371689,5.0,1.0,en
Finca- Fataga,"GC-60, 35108 Fataga, Las Palmas, Spain",+49 9141 974252,https://finca-fataga.com/,4.6,22.0,de
Islas Immobilien,"Pl. Elías Santos Abreu, 1, 38760 Los Llanos, Santa Cruz de Tenerife, Spain",+34 922 40 14 74,http://www.islasimmobilien.com/,4.7,19.0,de
Inmo Tirajana,"Camino del Valle, 2, 35280 Santa Lucía de Tirajana, Las Palmas, Spain",,https://www.inmotirajana.com/,,,es
Villa Ojalá,"Residencial Monte León II, C. Vivaldi, 3, E, 35109 San Bartolomé de Tirajana, Las Palmas, Spain",+34 794 12 29 79,,,,es
Tecnocasa State Agent,"Av. de Canarias, 346, local, 35110 Vecindario, Las Palmas, Spain",+34 669 18 12 93,https://santaluciadetirajana1.tecnocasa.es/,4.7,346.0,en
Professionecasa Vecindario Loto SL Real Estate,"Av. de la Unión, 32, 35110 Vecindario, Las Palmas, Spain",+34 828 98 12 80,https://professionecasacanarias.es/,4.0,4.0,es
Inmobiliaria Que Casa,"C. Acusa, 57, 2º A, 35110 Vecindario, Las Palmas, Spain",+34 928 94 34 00,http://www.inmoquecasa.es/,4.8,217.0,es
SOLCANARIO,"Av. de las Tirajanas, 35110 Vecindario, Las Palmas, Spain",+34 928 56 76 79,http://www.solcanario.com/,4.8,103.0,es
BancoHogar SRE Sumatos Real Estate,"C. de Jerónimo Falcón, 11, 35110 Vecindario, Las Palmas, Spain",+34 928 12 20 30,http://www.sumatosrealestate.com/,4.3,6.0,es
Viviendas Sánchez Peña,"Av. de Canarias, 307, 35110 Vecindario, Las Palmas, Spain",+34 928 79 08 48,http://www.viviendasgrancanaria.com/,4.8,481.0,es
INMOBILIARIA NH ATLÁNTICO,"Calle HERNAN PEREZ, 7 ESQ, C. Agustín Millares Torres, 2, BAJO, 35110 Vecindario, Las Palmas, Spain",+34 609 97 66 61,http://www.inmobiliarianhatlantico.com/,4.6,93.0,es
Inmobiliaria & Asesor Hipotecario | Daniel Garcia,"C. Salvador Cuyas, 4, 35110 Vecindario, Las Palmas, Spain",+34 690 86 64 37,https://asesordanielgarcia.com/,5.0,47.0,es
Gisal Home Inmobiliaria,"C. Canalejas, 38, Local B, 35110 Vecindario, Las Palmas, Spain",+34 684 24 72 79,http://www.gisalhomeinmobiliaria.es/,4.1,38.0,es
A.M. Inmobiliaria,"Calle Colón, 15, 35110 Vecindario, Las Palmas, Spain",+34 722 20 05 71,https://www.facebook.com/AM-Inmobiliaria-1298930540262518/,4.9,38.0,es
Inmobiliaria Islas Canarias,"Av. de Canarias, 386, Local Inmobiliaria, 35110 Vecindario, Las Palmas, Spain",+34 625 14 17 91,http://inmobiliariaislascanarias.es/,3.8,34.0,es
Intergopar Inmobiliaria,"Av. de Canarias, 256, 2ª planta, 35110 Vecindario, Las Palmas, Spain",+34 636 42 06 30,http://www.intergopar.es/,4.9,73.0,es
Inmobiliaria Quierespiso,"Calle Telde, C. Teno, 63 esquina, 35110 El Doctoral, Las Palmas, Spain",+34 633 88 68 54,http://quierespiso.es/,4.3,78.0,es
Marcial Vecindario Inmobiliaria,"Av. de Canarias, 324, 35110 Vecindario, Las Palmas, Spain",+34 928 75 38 38,http://www.marcialvecindario.com/,4.3,6.0,es
Dominium Broker,"C. Tirma, 9, 35110 Vecindario, Las Palmas, Spain",+34 658 04 06 70,https://dominiumbroker.blogspot.com/,5.0,2.0,es
INMOBILIARIA CENTRAL EUROCASA,"C. los Sabandeños, 65, local 10, 35110 Vecindario, Las Palmas, Spain",+34 928 12 22 12,http://www.inmobiliariaeurocasa.com/,4.0,32.0,es
Initium Inmobiliaria,"C. la Cerruda, 15, 35110 Vecindario, Las Palmas, Spain",+34 625 11 07 78,http://www.inmoinitium.es/,4.0,5.0,es
donpiso,"Av. de Canarias, 28, 35110 Vecindario, Las Palmas, Spain",+34 928 79 58 58,http://www.donpiso.com/,3.9,19.0,es
Rodríguez & Navarro Servicios Inmobiliarios SL,"C. Tenesor Semidán, 58, 35118 Cruce de Arinaga, Las Palmas, Spain",+34 928 18 80 07,http://www.rodriguezynavarro.es/,4.7,193.0,es
Mateo Ramos Ojeda,"Av. de Canarias, 33, 35110 Vecindario, Las Palmas, Spain",+34 643 94 54 75,,5.0,3.0,es
Los Llanos,"C. Salvador Cuyas, 13, 35110 Vecindario, Las Palmas, Spain",,,4.8,5.0,es
Golden Estate,,+34 620 48 44 98,https://goldenestate.es/,,,es
Blue Canaria,"C. Agaete, 11, 35110 Vecindario, Las Palmas, Spain",+34 928 75 14 92,http://www.bluecanaria.com/,4.0,1.0,en
Canary-holiday,,+34 679 74 60 81,https://canary-holiday.com/,,,es
Outlet de Viviendas,"C. los Sabandeños, 54, 35110 Vecindario, Las Palmas, Spain",+34 928 50 87 71,,,,es
Inmofenix,"C. Luis Vives, 39, 35110 Vecindario, Las Palmas, Spain",+34 695 66 27 70,http://www.inmofenix.net/,3.1,7.0,es
La Piedra Viava Agüimes,"C. Telde, 41, 35110 Vecindario, Las Palmas, Spain",+34 626 57 23 96,,5.0,2.0,es
Inmobiliaria San Antón,"09569, Inmobiliaria Mercacentro, 35110 Vecindario, Las Palmas, Spain",+34 607 46 13 66,,,,es
ASCAV Asociación Canaria del Alquiler Vacacional - Las Palmas -Gran Canaria,"Av. de Canarias, 445, 1º B, 35110 Vecindario, Las Palmas, Spain",+34 928 33 61 01,http://ascav.es/,4.8,22.0,es
The Office and Housing service,,+34 610 92 64 70,http://www.officehousingservice.com/,1.0,5.0,es
"Betsanz Inversiones,S.L.",,,https://www.betsanzinversiones.com/,,,es
Inmobiliaria Mercacentro,"C. Víctor Jara, 35110 Vecindario, Las Palmas, Spain",,,,,es
NAYER Servicios Inmobiliarios,"C. Agaete, 19, 35110 Las Palmas de Gran Canaria, Las Palmas, Spain",+34 928 07 80 70,,,,es
GRUPO MERCACENTRO CANARIAS S.L.,"Av. Ansite, 83, 35118 Cruce de Arinaga, Las Palmas, Spain",+34 928 18 14 10,,4.5,2.0,es
Listo Notaría,,+34 622 28 94 95,http://listonotaria.com/,,,es
Inmocan,"Unión ( La, Av. de Canarias, 386, 35110 Vecindario, Las Palmas, Spain",+34 928 12 21 49,,,,es
Rosy's Home,"C. de Fernando Guanarteme, 26C, 35110 Vecindario, Las Palmas, Spain",+34 649 29 91 76,http://rosyshome102.com.es/,4.9,10.0,es
Vivir en Canarias,"Av. de Canarias, 10, 35110 Gran Canaria, Las Palmas, Spain",+34 662 62 15 16,,,,es
Donpiso,"C. de Hernan Perez, 2, 35110 Vecindario, Las Palmas, Spain",,https://www.donpiso.com/venta-casas-y-pisos/laspalmas-santaluciadetirajana/listado,,,es
Armonía Savi S.L.,"Calle De la Garlopa, 10 (Pol Ind ), 35118 Poligono Industrial de Arinaga, Las Palmas, Spain",+34 828 68 45 34,http://www.armonivasavi.com/,4.3,13.0,es
UNI2 Gestiones Inmobiliarias,"Av. de Carlos V, 8B, 35240 Carrizal, Las Palmas, Spain",+34 646 69 05 16,http://www.uni2inmobiliaria.com/,4.9,54.0,es
Canary Home Invest S.C.,"C. Domingo Monteverde, 13, 35118 Arinaga, Las Palmas, Spain",+34 666 25 46 80,https://www.canaryhomeinvest.com/?utm_source=google&utm_medium=wix_google_business_profile&utm_campaign=17250008370898728049,5.0,4.0,en
Agencia de Gestion de viviendas Vacacionales,"C. Tirma, 151, 2 D, 35118 Cruce de Arinaga, Las Palmas, Spain",+34 679 74 60 81,https://www.canary-holiday.com/,5.0,9.0,es
FALENA INMOBILIARIA,"Av. de Carlos V, 43, 35240 Carrizal, Las Palmas, Spain",+34 928 09 85 37,http://www.falenainmobiliaria.com/,4.6,21.0,es
GRUPOCASTA,"C. Boga, 31, A, 35118 Arinaga, Las Palmas, Spain",+34 928 12 02 05,http://grupocasta.com/,5.0,1.0,es
Gestion de Inmuebles Cruce Arinaga,"Doramas, 75, 35118 Cruce de Arinaga, Las Palmas, Spain",+34 928 18 92 49,,5.0,1.0,es
Estudio Carrizal de Ingenio SL,"Av. de Carlos V, 12, local 1d, 35240 Ingenio, Las Palmas, Spain",+34 633 30 09 15,https://ingenio1.tecnocasa.es/,4.9,190.0,es
Promociones Damero · Edificio Carey,"C. Tara, 1, 35118 Cruce de Arinaga, Las Palmas, Spain",+34 928 32 14 86,,3.5,2.0,es
Urbagest S L,"C. Andrés de Urdaneta, 36, 35118 Arinaga, Las Palmas, Spain",,,5.0,1.0,es
Suarmez S.L.,"C. Pino, 0, 35118 Poligono Industrial de Arinaga, Las Palmas, Spain",,,3.0,2.0,es
COSTAMAR,,+34 658 30 96 36,,,,es
inmobiliaria brisan,,+34 680 57 75 12,,,,en
"NASOCAN, venta y alquiler naves industriales","C. Olmo, 1, 35118 Agüimes, Las Palmas, Spain",+34 928 79 33 25,http://www.nasocan.com/,5.0,2.0,es
Arinaga Beach Apartaments,"Av. Polizón, 116, 35118 Arinaga, Las Palmas, Spain",,https://www.airbnb.es/rooms/1007721087882865400?guests=1&adults=1&s=67&unique_share_id=30d495bf-d71d-4677-be3a-9495407234d7,,,es
Flats Bahia Arinaga - Rent Camper and Apartament,"Calle Almte. Yusty Pita, 10, 35118 Arinaga, Las Palmas, Spain",+34 666 31 75 03,https://flatsbahiaarinaga.com/,5.0,1.0,es
DR Inmobiliaria,,+34 664 33 67 22,,,,es
Venta y Alquiler de naves TerrenosyNaves,"C. Encina, 42, 35118 Agüimes, Las Palmas, Spain",+34 928 05 15 54,http://www.terrenosynaves.es/,,,es
Euro Servi Inmobiliaria,"Av. Polizón, 113, 35118 Arinaga, Las Palmas, Spain",+34 928 18 33 34,,,,es
Gestión Inmoservices S L,"Av. Polizón, 70, 35118 Arinaga, Las Palmas, Spain",+34 928 18 33 84,,,,es
Inmoneox,"Av. Ansite, 129, 35118 Cruce de Arinaga, Las Palmas, Spain",+34 640 26 93 56,,,,es
Provitelsa S.L.,"Av. Polizón, 90, 35118 de, Las Palmas, Spain",+34 928 18 26 49,,,,es
Casa Rural La Piedra Viva,"C. Manolo Millares, 2, 35260 Agüimes, Las Palmas, Spain",+34 626 57 23 96,http://lapiedraviva.es/,4.2,95.0,es
Inmobiliaria en las Palmas | FPG,"C. Amapola, 71, 35269 Montaña los Vélez, Las Palmas, Spain",+34 686 35 84 05,,,,es
Ferjolpin S.L.,"C. Guatemala, 21, 35240 Carrizal, Las Palmas, Spain",,,,,es
Obra Nueva en Canarias,"C. Codeso, 35119 Pozo Izquierdo, Las Palmas, Spain",+34 618 87 47 00,https://www.obranuevaencanarias.com/,4.3,11.0,es
Norsk Boligservice,"1 B, C. Ángel Guimerá, 35120 Arguineguín, Las Palmas, Spain",+34 928 18 50 04,https://norskboligservice.com/,4.8,67.0,es
Canarihus eiendomsmegler,"Calle Tamarán 2, C.C.Ancora, local 84-85, 86, 35120 Arguineguín, Las Palmas, Spain",+34 928 18 51 72,http://www.canarihus.com/,4.6,16.0,es
Canarias Paradise Inmobiliaria | Venta y Alquiler | Real Estate | Arguineguín Mogán,"C. Princesa Tenesoya, 13, Local B, 35120 Arguineguín, Las Palmas, Spain",+34 928 15 10 70,https://www.canarias-paradise.com/,3.3,25.0,es
Cardenas Real Estate - Eiendomsmegler - Immobilien - Inmobiliaria,"Av. Tomás Roca Bosch, 6, Aptos. Costa Rica, 1, 35130 Puerto Rico, Las Palmas, Spain",+34 928 15 06 50,https://www.cardenas-grancanaria.com/,4.8,129.0,es
Alquiventia Real Estate,"C. Tanausú, 117, 35120 Mogán, Las Palmas, Spain",+34 642 07 40 87,http://www.alquiventia.com/,4.2,5.0,es
Syden Eiendom S.L,"Carretera General, 20, 35120 Cornisa del Suroeste, Las Palmas, Spain",+34 928 18 53 40,https://www.sydeneiendom.com/es/,4.7,31.0,es
Eiendomsmegler REMAX UTLAND,"Avenida Los Canarios 2 Edificio Rio Canario Locales 6-8, 35129 Patalavaca, Las Palmas, Spain",+34 689 20 05 40,http://utland.remax.es/,4.2,31.0,en
De Caluwe International Real Estate,"Av. los Canarios, 25, loc. 836/8, 35129 Patalavaca, Las Palmas, Spain",+34 634 01 44 14,,5.0,1.0,es
Notar Gran Canaria,"c.c ÁNCORA, LOCAL 97, 35120 Arguineguín, Las Palmas, Spain",+34 638 00 41 39,https://www.notar.com/,5.0,1.0,en
Real estate Canary Vacations - Inmobiliaria,"Av. los Guaires, 2/12, 35129 Patalavaca, Las Palmas, Spain",+34 722 63 87 75,http://realestate.canary-vacations.com/,,,es
Ferie Bolig Gran Canaria,"C. Princesa Tenesoya, 13, B, 35120 Arguineguín, Las Palmas, Spain",+34 928 15 10 70,https://www.canarias-paradise.com/,,,es
Meykel & Partners Group,"Av. los Canarios, 3, 35120 Arguineguín, Las Palmas, Spain",+34 615 57 91 16,,,,nl
Aquamarina,"Avenida de la Verga, 14, 35129 Mogán, Las Palmas, Spain",+34 697 36 70 99,http://www.aquamarina.no/,4.6,32.0,es
Sunlife Gran Canaria,,+34 685 81 37 89,http://www.sunlifegrancanaria.com/,,,en
PropertyShop GC,"Av. los Canarios, 3, Floor 0, 35120 Arguineguín, Las Palmas, Spain",+34 667 75 91 61,http://propertyshopgc.com/,,,es
Cornisa Apartments,"C. Nayra, 154, 35120 Mogán, Las Palmas, Spain",+34 677 90 91 32,https://cornisaapartments.com/,4.2,118.0,en
THE GOOD LIFE: No Worries!,"C. Clavijo y Fajardo, 3, 35120 Arguineguín, Las Palmas, Spain",+34 675 76 90 89,,,,en
Estate Guiden,"Apartado Correo, 127, 35120 Arguineguín, Las Palmas, Spain",+34 669 56 00 48,,,,es
Anfi Sales S L,"Av. de la Verga, 0, 35140 Mogán, Las Palmas, Spain",+34 928 15 11 42,,5.0,1.0,es
Norsk Boligformidling - BankSalg,"C. Ángel Guimerá, 13, 35120 Arguineguín, Las Palmas, Spain",+34 928 15 12 92,,,,en
Lovifesa Canarias,"C. Saulo Torón, 7, 35120 Arguineguín, Las Palmas, Spain",+34 928 18 55 60,,,,es
Gran Canaria,"Apartado Correo, 127, 35120 Arguineguín, Las Palmas, Spain",,,,,es
Professione Casa,"Calle Tomás Iriarte, 35120 Arguineguín, Las Palmas, Spain",,,,,es
SunnyDay Deluxe Resorts,"C. Fernando González, 14, 35120 Arguineguín, Las Palmas, Spain",+34 676 18 07 44,https://sunnyday-deluxe-14.mydirectstay.com/es/index.html,5.0,15.0,en
SIE Consulting,"C. la Lajilla, 5, 35120 Arguineguín, Las Palmas, Spain",+34 928 15 10 94,,3.0,2.0,es
Nordic Connection,"C. Alonso Quesada, 6, 35120 Arguineguín, Las Palmas, Spain",+34 610 92 86 66,https://nordicconnection.no/,5.0,1.0,en
Komplett Boligservice,,+47 45 80 72 87,,,,no
Solcan Propiedades,,+34 625 83 44 48,,,,es
Hotel Brokers,"Avenida de Los Guaires 2, Edificio Rio Canario, locales 6, 35129, Las Palmas, Spain",+34 616 07 05 29,,,,en
Sand House,"Av. los Canarios, 25, 35129 Patalavaca, Las Palmas, Spain",+34 677 90 91 32,https://www.instagram.com/sandhouse.mogan?igsh=bnV6MXo2b2ZkdTN0,,,en
CASA TOTAL,"Av. Mencey, 78, 35120 Arguineguín, Las Palmas, Spain",+34 671 32 86 10,,,,nl
Grupo Oasis Real Estate,"Av. Roque del Este, 10, 35130 Mogán, Las Palmas, Spain",+34 628 15 57 12,https://grupooasis.es/,5.0,9.0,es
Properties Abroad,"Av. Alegranza, no1, 35130 Puerto Rico, Las Palmas, Spain",+34 928 56 24 67,http://www.propertiesgrancanaria.com/,4.9,10.0,en
Cardenas Real Estate - Eiendomsmegler - Immobilien - Inmobiliaria,"s/n Urb. Puerto de Mogán, local 328bis, bloque B2, C. Explanada del Castillete, Puerto de Mogán, 35138 Playa de, Las Palmas, Spain",+34 928 15 06 50,https://www.cardenas-grancanaria.com/,5.0,15.0,es
Canary House,"costa rica, Av. Tomás Roca Bosch, 6, 35130 Puerto Rico, Las Palmas, Spain",+34 928 15 30 30,http://www.canaryhouse.es/,4.1,17.0,es
Alzola Inmobiliaria (Rafael Alzola Moreno SL),"Av. Tomás Roca Bosch, 3, Local 34B, fase 4 CC, 35130 Puerto Rico, Las Palmas, Spain",+34 928 73 79 32,http://www.alzolainmobiliaria.com/,4.4,35.0,es
