name,address,maps_phone,url,rating,reviews_count,language,comment,business_status,types,zip_code,phone_1,phone_2,e-mail_1,e-mail_2,message
M2 Mallorca - Inmobiliaria,"Carrer del Rei En Jaume I, 8, 07200 Felanitx, Illes Balears, España",,http://www.m2mallorca.com/,4.5,2.0,es,Google reviews: 4.5* / 2,OPERATIONAL,"('real_estate_agency', 'finance', 'consultant', 'general_contractor', 'point_of_interest', 'establishment')",7200.0,+34971827359,+34601906349,info@m2mallorca.com,,success
AP INVEST REAL ESTATE,"Passeig de la República Argentina, 31, 07200 Felanitx, Illes Balears, España",+34660554913,https://www.apinvestinmobiliaria.com/,4.5,17.0,es,Google reviews: 4.5* / 17,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7200.0,,,,,error:no contact info found
Inmobiliaria Felanitx,"C/ de la Mar, 8, 07200 Felanitx, Illes Balears, España",+34971581458,,5.0,2.0,es,Google reviews: 5* / 2,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7200.0,,,,,error:no contact info found
Viola Ranglack,"Plaça d'Espanya, 5, 07200 Felanitx, Illes Balears, España",,http://www.viola-ranglack.com/,4.0,56.0,es,Google reviews: 4* / 56,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7200.0,+34663722063,,viola@vr-inmobiliaria.com,,success
Anderson West ,"Plaça de Pax, 24, 07200 Felanitx, Illes Balears, España",,https://andersonwestrealestate.com/,5.0,10.0,en,Google reviews: 5* / 10,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7200.0,+34646595535,,,,success
MT FINCAS MALLORCA,"Carrer de Santueri, 40, 07200 Felanitx, Illes Balears, España",+34672017780,,,,es,Google reviews: * / None,OPERATIONAL,"('real_estate_agency', 'general_contractor', 'point_of_interest', 'establishment')",7200.0,,,,,error:no contact info found
INMOBILIARIA INMOXISCA,"Carrer de l'Hospici, 28, 07200 Felanitx, Illes Balears, España",,https://www.inmoxisca.com/,1.0,1.0,es,Google reviews: 1* / 1,OPERATIONAL,"('real_estate_agency', 'consultant', 'health', 'point_of_interest', 'establishment')",7200.0,+34627404245,,,,success
Reformas y Mantenimientos Xavi Seco S.L. JS LUXE HOMES & JS LUXE CARS,"Carrer de Zavellà, 73, 07200 Felanitx, Illes Balears, España",+34680727659,https://luxe-mallorca-voyage.lovable.app/?fbclid=PAZnRzaANL-zdleHRuA2FlbQIxMQABpyL2TGndwHTGlh7mgJouMgo3ddOThnkQVY32t65PCDROtyEOUsacscfCy1_W_aem_-iv5p81TI0c6qlsBIl3tlA,5.0,10.0,es,Google reviews: 5* / 10,OPERATIONAL,"('real_estate_agency', 'general_contractor', 'point_of_interest', 'establishment')",7200.0,,,,,error:no contact info found
Inmobiliaria Cala d'Or,"Plaça Eivissa, 30, 07660 Cala D'or, Illes Balears, España",,http://www.calador.es/,4.5,31.0,es,Google reviews: 4.5* / 31,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7660.0,+34971659200,,SALES@CALADOR.ES,,success
GestPropiedad Porreres,"Av. del Bisbe Campins, 14, 07260 Porreres, Illes Balears, España",,https://www.gestpropiedad.com/,4.9,136.0,es,Google reviews: 4.9* / 136,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7260.0,+34600886384,,info@gestpropiedad.com,,success
INMOBILIARIA BONO,"C/ de la Mar, 6, 07200 Felanitx, Illes Balears, España",+34637542480,https://www.immobono.com/,,,es,Google reviews: * / None,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7200.0,+34616703812,,,,success
AM77 Mallorca,"Carrer de ses Eres, 10, 07200 Felanitx, Illes Balears, España",,https://am77mallorca.com/contacto/,1.0,1.0,ca,Google reviews: 1* / 1,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7200.0,+34665625774,,info@am77mallorca.com,,success
Antonio Blanes Mayor,"Plaça d'Espanya, 3, 07200 Felanitx, Illes Balears, España",+34971827479,,,,es,Google reviews: * / None,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7200.0,,,,,error:no contact info found
"Salvador Pastor, Constructora","Carrer de Santueri, 68, 07200 Felanitx, Illes Balears, España",,http://www.salvador-pastor.org/,5.0,10.0,es,Google reviews: 5* / 10,OPERATIONAL,"('real_estate_agency', 'general_contractor', 'point_of_interest', 'establishment')",7200.0,+34971064989,+34971583068,info@behome-mallorca.com,maribel@salvador-pastor.org,success
Zimmermann Kai,"Carrer de n'Alou, 2, 07200 Felanitx, Illes Balears, España",+34971825524,,,,es,Google reviews: * / None,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7200.0,,,,,error:no contact info found
Polis Agora 2006,"Carrer de Santanyí, 0, 07200 Felanitx, Illes Balears, España",+34971557781,,1.0,1.0,es,Google reviews: 1* / 1,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7200.0,,,,,error:no contact info found
Angela's Home,"C. Cala Llonga, 1, 07669 Calonge, Illes Balears, España",+34622365630,http://www.angelashome.es/,4.9,27.0,es,Google reviews: 4.9* / 27,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7669.0,,,,,error:no contact info found
CAS CONCOS REAL ESTATE SL,"Carrer del Metge Obrador, 9, 07208 Cas Concos des Cavaller, Illes Balears, España",+34672220191,http://www.casconcosrealestate.com/,3.7,3.0,es,Google reviews: 3.7* / 3,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7208.0,,,,,error:no contact info found
Quina García gestió immobilària,"Puig de l'Anar 14, 07509 Son Maciá, Illes Balears, España",+34696064934,,4.5,8.0,ca,Google reviews: 4.5* / 8,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7509.0,,,,,error:no contact info found
beHome Mallorca,"Pl. de Sant Josep, 10, 07691 S'Alqueria Blanca, Balearic Isles, España",+34971064999,http://www.behome-mallorca.com/,,,es,Google reviews: * / None,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7691.0,+34971064989,,info@behome-mallorca.com,,success
SOM Serveis,"Pl. de Sant Josep, 2, 07691 S'Alqueria Blanca, Illes Balears, España",+34871608400,,5.0,1.0,es,Google reviews: 5* / 1,OPERATIONAL,"('real_estate_agency', 'consultant', 'point_of_interest', 'establishment')",7691.0,,,,,error:no contact info found
PORTO PETRO LIVING,"Carrer Passeig d'es Port, 52, 07691 Portopetro, Illes Balears, España",+34971863602,http://www.portopetro-living.es/,5.0,39.0,es,Google reviews: 5* / 39,OPERATIONAL,"('real_estate_agency', 'store', 'point_of_interest', 'establishment')",7691.0,,,,,error:no contact info found
Mallorca Properties.co.uk ,"Carrer Passeig d'es Port, 52, 07691 Santanyí, Illes Balears, España",+34661915549,,5.0,4.0,de,Google reviews: 5* / 4,OPERATIONAL,"('real_estate_agency', 'finance', 'consultant', 'point_of_interest', 'establishment')",7691.0,,,,,error:no contact info found
360 Mallorca Property,"Carrer de Cristòfor Colom, 37, bajos, 07691 Portopetro, Illes Balears, España",+34620243090,http://www.360mallorcaproperty.com/,4.8,6.0,es,Google reviews: 4.8* / 6,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7691.0,+34871906322,+34971161025,info@360mallorcaproperty.com,,success
ImmobilienBau Mallorca,"Carrer de l'Església, 6, 07509 Manacor, Illes Balears, España",+34609814326,http://www.immobilienbau-mallorca.de/,5.0,2.0,de,Google reviews: 5* / 2,OPERATIONAL,"('real_estate_agency', 'general_contractor', 'consultant', 'point_of_interest', 'establishment')",7509.0,,,,,error:no contact info found
Javier y Elennys,"C/ de la Reina Constança, 51, 07500 Manacor, Illes Balears, España",,https://www.javieryelennys.com/,,,en,Google reviews: * / None,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7500.0,+34695972976,+34695972976,,,success
AMBIENTE BALEARES,"Av. del Bisbe Campins, 22, 07260 Porreres, Illes Balears, España",,http://ambiente-baleares.com/,5.0,5.0,es,Google reviews: 5* / 5,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7260.0,+34678700734,+34678604449,info@ambiente-baleares.com,,success
Assessoria immobiliària ImmoPorreres,"Carrer Major, 1, 07260 Porreres, Illes Balears, España",,http://www.inmoporreres.com/,5.0,2.0,es,Google reviews: 5* / 2,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7260.0,+34647726506,,,,success
Bohabi Promocions,"Camí de s'Estació, 07210 Algaida, Illes Balears, España",,https://www.bohabi.com/,5.0,1.0,es,Google reviews: 5* / 1,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7210.0,+34971710468,+34971710458,comercial@bohabi.com,,success
Acaparat Sl,"Carrer des Sitjar, 0, 07210 Algaida, Illes Balears, España",+34971441138,,5.0,1.0,es,Google reviews: 5* / 1,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7210.0,,,,,error:no contact info found
ULI & LISA ,"Camí de Son Mendívil, 12, 07620 Llucmajor, Illes Balears, España",+34604182999,https://www.uli-lisa.com/,5.0,10.0,en,Google reviews: 5* / 10,OPERATIONAL,"('real_estate_agency', 'finance', 'consultant', 'point_of_interest', 'establishment')",7620.0,,,,,error:no contact info found
AS Home Real Estate,,+34661745490,https://ashomerealestate.com/,5.0,8.0,es,Google reviews: 5* / 8,OPERATIONAL,"('real_estate_agency', 'establishment')",,,,,,error:no contact info found
GestPropiedad Llucmajor,"Ronda de Migjorn, 113, local 3, 07620 Llucmajor, Illes Balears, España",+34971660302,https://gestpropiedad.com/llucmajor,4.8,32.0,es,Google reviews: 4.8* / 32,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7620.0,+34600886384,,info@gestpropiedad.com,,success
Rustic House Mallorca,"Ronda de Ponent, 3, 07620 Llucmajor, Illes Balears, España",+34971661409,http://rustichousemallorca.com/,4.6,5.0,es,Google reviews: 4.6* / 5,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7620.0,+34605862833,+34690295211,,,success
EuroMarketing Mallorca SL,,+34971662250,https://www.immobilien-angebote-mallorca.com/de-de/immobilien,4.6,24.0,es,Google reviews: 4.6* / 24,OPERATIONAL,"('real_estate_agency', 'establishment')",,,,,,error:no contact info found
OSA Inmobiliaria,"Ronda Carlos V, 32, BAJOS, 07620 Llucmajor, Illes Balears, España",+34971969563,http://www.inmobiliariaosa.com/,3.6,26.0,en,Google reviews: 3.6* / 26,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7620.0,+34640625294,,inmobiliaria@proyectososa.com,,success
Engel & Völkers Llucmajor,"Ronda de Migjorn, 147, 07620 Llucmajor, Illes Balears, España",+34871570000,https://www.engelvoelkers.com/es/en/shops/llucmajor,4.9,75.0,de,Google reviews: 4.9* / 75,OPERATIONAL,"('real_estate_agency', 'consultant', 'point_of_interest', 'establishment')",7620.0,+34900747281,,spain.dp@engelvoelkers.com,,success
¡TODO! Mallorca Immobilien,"Ronda de Migjorn, 145B, 07620 Llucmajor, Illes Balears, España",+34971628850,https://immobilien.todo-mallorca.es/,4.8,37.0,de,Google reviews: 4.8* / 37,OPERATIONAL,"('real_estate_agency', 'consultant', 'point_of_interest', 'establishment')",7620.0,+34634303883,,immo@todo-mallorca.es,,success
Bekkers Estates ,"Ronda de Migjorn, 64, 07620 Llucmajor, Illes Balears, España",+34663430066,http://www.bekkers.es/,5.0,8.0,es,Google reviews: 5* / 8,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7620.0,,,,,error:no contact info found
First Mallorca Llucmajor,"Plaça Espanya, 14, 07620 Llucmajor, Illes Balears, España",,https://www.firstmallorca.com/,5.0,7.0,en,Google reviews: 5* / 7,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7620.0,+34971007007,,,,success
Mallorca Estates,"Diseminado Sa Serra, 656, 07260, Illes Balears, España",+34635017722,https://mallorcaestates.net/,,,en,Google reviews: * / None,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7260.0,,,,,error:no contact info found
Immobilien Sineu ,"Carrer Concòrdia, 35, 07510 Sineu, Illes Balears, España",+34971521116,https://immobilien-sineu.com/,4.6,10.0,de,Google reviews: 4.6* / 10,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7510.0,,,,,error:no contact info found
SINIUM VILLAGE,"Carrer d'Avall, 1, 07510 Sineu, Illes Balears, España",,http://www.siniumvillage.com/,5.0,4.0,es,Google reviews: 5* / 4,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7510.0,+34654712842,,info@siniumvillage.com,,success
Aron S.l.,"Carrer de la Santa Creu, 0, 07260 Porreres, Illes Balears, España",+34971647198,,,,es,Google reviews: * / None,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7260.0,,,,,error:no contact info found
Inmobiliaria GM S.L.,"Camí de son Baró, 07240 Sant Joan, Illes Balears, España",+34971576506,http://www.mallorca--immobilien.de/,,,de,Google reviews: * / None,OPERATIONAL,"('real_estate_agency', 'consultant', 'point_of_interest', 'establishment')",7240.0,0034971526489,0034987520919,,,success
HITO ESPACIOS S.L.,"Carrer de Bonany, 90, 07250 Vilafranca de Bonany, Illes Balears, España",+34971560053,,4.0,2.0,es,Google reviews: 4* / 2,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7250.0,,,,,error:no contact info found
"Luxury Properties, S.L.",,+34682617642,,,,es,Google reviews: * / None,OPERATIONAL,"('real_estate_agency', 'finance', 'lawyer', 'consultant', 'establishment')",,,,,,error:no contact info found
G&Partner,"Carrer Des Sol, 45, 07520 Petra, Illes Balears, España",+34609619544,http://www.gandpartner.com/,4.3,8.0,es,Google reviews: 4.3* / 8,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7520.0,+34678432447,+34626129729,tgibert@gandpartner.com,mgibert@gandpartner.com,success
Inmogestión Balear Campos Curro López,"Plaça Major, 3, 07630 Campos, Illes Balears, España",+34650880798,https://www.inmogestionbalear.com/,5.0,90.0,es,Google reviews: 5* / 90,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7630.0,+34971666527,+34689010406,info@inmogestionbalear.com,,success
inmobiliaria Preciosa Homes,"Carrer de sa Creu, 2, 07630 Campos, Illes Balears, España",,http://www.preciosahomes.com/,4.9,20.0,es,Google reviews: 4.9* / 20,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7630.0,+34601150591,,info@preciosahomes.com,,success
Hernán Nogués Real Estate ,"Carrer de Costa i Llobera, 39, 07630 Campos, Illes Balears, España",+34625910057,https://hernan-nogues.com/,5.0,14.0,es,Google reviews: 5* / 14,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7630.0,,,,,error:no contact info found
GestPropiedad Manacor,"Carrer d'En Joan Lliteras, 41, 07500 Manacor, Illes Balears, España",+34971778759,https://gestpropiedad.com/,5.0,127.0,es,Google reviews: 5* / 127,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7500.0,+34600886384,,info@gestpropiedad.com,,success
Living Blue Mallorca - Campos,"Carrer de Plaça, 30, 07630 Campos, Illes Balears, España",+34871200804,https://www.livingblue-mallorca.com/,5.0,53.0,es,Google reviews: 5* / 53,OPERATIONAL,"('real_estate_agency', 'consultant', 'point_of_interest', 'establishment')",7630.0,+34971510609,+34971510881,info@livingblue-mallorca.com,,success
Inmogest Mallorca Real Estate,"Carrer des Hostals, 60, 07300 Inca, Illes Balears, España",,http://www.inmogestmallorca.com/,4.9,115.0,es,Google reviews: 4.9* / 115,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7300.0,+34655408067,+34656819350,info@inmogestmallorca.com,,success
Inmobiliaria Lliteras,"Carrer des Hostals, 39, 07300 Inca, Illes Balears, España",,http://www.gestlliteras.com/,4.8,26.0,es,Google reviews: 4.8* / 26,OPERATIONAL,"('real_estate_agency', 'accounting', 'lawyer', 'consultant', 'point_of_interest', 'finance', 'establishment')",7300.0,+34971880376,,,,success
ROYAL HAUS -Inmobiliaria Inca,"Carrer de Can Vidal, 5, 07300 Inca, Illes Balears, España",+34689391564,http://www.royalhaus.es/,4.8,70.0,es,Google reviews: 4.8* / 70,OPERATIONAL,"('real_estate_agency', 'lawyer', 'consultant', 'point_of_interest', 'general_contractor', 'finance', 'establishment')",7300.0,,,,,error:no contact info found
NICOLAS MESSIAS Real Estate,"Mallorca, Carrer de Can Dureta, 28-30, 07300 Inca, Illes Balears, España",+34636260109,http://www.nicolasmessias.com/,4.7,67.0,es,Google reviews: 4.7* / 67,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7300.0,+34871513881,,info@nicolasmessias.com,,success
INMOVYP Gestiones y promociones inmobiliarias ( 07300 ),"Avinguda del General Luque, 94, 07300 Inca, Illes Balears, España",+34971329735,http://www.inmovyp.es/,4.6,159.0,es,Google reviews: 4.6* / 159,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7300.0,+34627468515,+34648858531,,,success
Engel & Völkers Inca,"Avinguda del General Luque, 7, 07300 Inca, Illes Balears, España",+34971507720,https://www.engelvoelkers.com/es/en/shops/inca,5.0,61.0,de,Google reviews: 5* / 61,OPERATIONAL,"('real_estate_agency', 'consultant', 'point_of_interest', 'finance', 'establishment')",7300.0,+34900747281,,spain.dp@engelvoelkers.com,,success
Futurinca,"Plaça de l'Angel, 26, 07300 Inca, Illes Balears, España",+34971884164,,4.6,99.0,es,Google reviews: 4.6* / 99,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7300.0,,,,,error:no contact info found
Remax Major Inca Inmobiliaria,"Carrer Major, 43, 07300 Inca, Illes Balears, España",+34623412598,https://www.remaxmajor.com/,5.0,5.0,es,Google reviews: 5* / 5,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7300.0,,,,,error:no contact info found
Mallorca Sun Homes,"Carrer de Can Vidal, 6, 07300 Inca, Illes Balears, España",+34636011248,http://mallorcasunhomes.com/,5.0,1.0,en,Google reviews: 5* / 1,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7300.0,+345097288632,,,,success
Bulldog Properties,,,https://www.bulldogproperties.es/,5.0,9.0,es,Google reviews: 5* / 9,OPERATIONAL,"('real_estate_agency', 'establishment')",,+34600507166,,info@bulldogproperties.es,,success
Villafinca,"Avinguda d'Alcúdia, 25, 07300 Inca, Illes Balears, España",,https://www.villafinca.com/es,4.2,13.0,es,Google reviews: 4.2* / 13,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7300.0,+34871520025,,info@villafinca.com,,success
INMOURBAN / MALLORCAFINANCE,"Carrer de Can Vidal, 6, 07300 Inca, Illes Balears, España",,http://www.inmourban.com/,5.0,1.0,es,Google reviews: 5* / 1,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7300.0,+34971075502,+34632659429,palma@inmourban.com,,success
Inser Inmobiliaria,"Avinguda de Lluc, 58, 07300 Inca, Illes Balears, España",+34629601106,http://www.somosinser.com/,1.0,1.0,es,Google reviews: 1* / 1,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7300.0,+34646432508,,hola@somosinser.com,,success
Inmobiliaria Pujadas,"Pl. d'Espanya, 30, 07300 Inca, Illes Balears, España",+34971500658,,2.9,24.0,es,Google reviews: 2.9* / 24,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7300.0,,,,,error:no contact info found
ACP INMOBILIARIA,"Carrer de Sant Antoni, 129, 07300 Inca, Illes Balears, España",+34654236171,,3.5,2.0,es,Google reviews: 3.5* / 2,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7300.0,,,,,error:no contact info found
Madina Mallorca,"Carrer de Sant Domingo, 6, 07300 Inca, Illes Balears, España",+34633755722,https://madinamallorca.com/,,,es,Google reviews: * / None,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7300.0,,,,,error:no contact info found
House Mallorca,"Pl. d'Espanya, 29-30, 07300 Inca, Illes Balears, España",,https://www.housemallorca.com/contact,,,ca,Google reviews: * / None,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7300.0,+34665234960,,info@housemallorca.com,,success
Emerald Luxury Real Estate,"C. Mairata, Carrer de la Glòria, 15, bajos, 07300 Inca, Illes Balears, España",+34671498279,,,,es,Google reviews: * / None,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7300.0,,,,,error:no contact info found
CAMPS I VILES ,,+34617430826,,5.0,1.0,es,Google reviews: 5* / 1,OPERATIONAL,"('real_estate_agency', 'finance', 'establishment')",,,,,,error:no contact info found
Inmobiliaria Portal Mallorca,,+34633430650,http://www.portalmallorca.com/,,,es,Google reviews: * / None,OPERATIONAL,"('real_estate_agency', 'establishment')",,+34871738982,,info@portalmallorca.com,,success
Inmobiliaria Crespí,"Carrer d'en Palmer, 18, 07300 Inca, Illes Balears, España",+34971881500,,,,es,Google reviews: * / None,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7300.0,,,,,error:no contact info found
Inversiones Son Amonda S.L.,"Carrer de Miquel Àngel, 19, 07300 Inca, Illes Balears, España",+34971502646,,1.0,1.0,es,Google reviews: 1* / 1,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7300.0,,,,,error:no contact info found
Inmobiliaria Svprojectes Asesores Inmobiliarios,"Carrer Ca'n Vidal, 3, 07300 Inca, Illes Balears, España",+34663880072,,,,es,Google reviews: * / None,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7300.0,,,,,error:no contact info found
Sebas Bisbal ,"Carrer sa Carretera, 40, 07310 Campanet, Illes Balears, España",,http://www.sociesifills.es/,4.6,12.0,es,Google reviews: 4.6* / 12,OPERATIONAL,"('real_estate_agency', 'general_contractor', 'point_of_interest', 'establishment')",7310.0,+34610616798,,,,success
For all your Property needs,"Pl. d'Espanya, 30, 07300 Inca, Illes Balears, España",+34616375004,,,,en,Google reviews: * / None,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7300.0,,,,,error:no contact info found
T&T SERVICIOS INMOBILIARIOS,"Carrer d'en Palmer, 18, 07300 Inca, Illes Balears, España",+34971881500,,,,es,Google reviews: * / None,OPERATIONAL,"('real_estate_agency', 'finance', 'lawyer', 'consultant', 'point_of_interest', 'establishment')",7300.0,,,,,error:no contact info found
Inca Jardín S L,"Carrer del Canonge Payeras, 0, 07300 Inca, Illes Balears, España",+34971500079,,,,es,Google reviews: * / None,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7300.0,,,,,error:no contact info found
Moscari Finca Service S.L.,"Carrer des Pou, 1, A, 07316 Moscari, Illes Balears, España",,http://www.moscari-finca-service.es/,4.8,34.0,de,Google reviews: 4.8* / 34,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7316.0,+34971875260,+34648185146,,,success
INMOGAP,"Ctra. de Lluc, 9, 07313 Selva, Illes Balears, España",+34971515333,https://www.inmogap.es/,4.7,6.0,es,Google reviews: 4.7* / 6,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7313.0,,,,,error:no contact info found
IBhabitat inmobiliaria ,"Carrer Gran, 77, 07420 Sa Pobla, Illes Balears, España",+34615989551,http://www.ibhabitat.es/,4.4,156.0,es,Google reviews: 4.4* / 156,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7420.0,+34871252828,,oficina@ibhabitat.es,,success
Immobles Crespí,"Carrer Marquès de la Romana, 39, 07420 Sa Pobla, Illes Balears, España",,https://www.immoblescrespi.com/,5.0,19.0,es,Google reviews: 5* / 19,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7420.0,+34722457788,,,,success
Domus54,"Rda. Albufera, 54, local 3, 07420 Sa Pobla, Illes Balears, España",,http://www.domus54.com/,4.7,123.0,es,Google reviews: 4.7* / 123,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7420.0,+34659771454,+34971862575,info@domus54.com,,success
Selva,"Plaça Major, 5, 07313 Selva, Illes Balears, España",+34616763428,,4.8,5.0,de,Google reviews: 4.8* / 5,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7313.0,,,,,error:no contact info found
Ca Teva Properties,"Plaça Major, 11a, 07420 Sa Pobla, Illes Balears, España",,http://www.cateva-properties.com/,5.0,9.0,es,Google reviews: 5* / 9,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7420.0,+34697560836,,,,success
REMAX Land Inmobiliaria Mallorca,"Plaça Major, 4 - 1, 07420 Sa Pobla, Illes Balears, España",+34692472621,https://remaxland.es/,5.0,6.0,es,Google reviews: 5* / 6,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7420.0,,,,,error:no contact info found
ImmoPoint Mallorca,"Plaça Major, 5, 07313 Selva, Illes Balears, España",+34616763428,http://immopoint-mallorca.com/,5.0,16.0,en,Google reviews: 5* / 16,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7313.0,0034616763428,,,,success
Mallorca nemovitosti na prodej,"Carrer d'es Castellet, 1, 07311 Búger, Illes Balears, España",,https://firstclass-estate.com/en,,,cs,Google reviews: * / None,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7311.0,+34971697934,+4915153543136,jc@firstclass-estate.com,ks@firstclass-estate.com,success
Taylor & Co,"Plaça Mare of Deu de Lluc, 7, 07300 Mallorca, Illes Balears, España",+34696390740,,,,es,Google reviews: * / None,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7300.0,,,,,error:no contact info found
Vanguardia Real Estate Consulting,"Carrer de l'Església, 14, 07420 Sa Pobla, Illes Balears, España",,https://www.vanguardia360.eu/,,,es,Google reviews: * / None,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7420.0,+34671218413,,,,success
NextGen Property Solutions,,+34656632604,,,,es,Google reviews: * / None,OPERATIONAL,"('real_estate_agency', 'establishment')",,,,,,error:no contact info found
LEXMALLORCA,,+34685112239,,,,es,Google reviews: * / None,OPERATIONAL,"('real_estate_agency', 'establishment')",,,,,,error:no contact info found
Exclusive Property Mallorca SL,"Carrer Tresorer Cladera, 47, 07420 Sa Pobla, Illes Balears, España",+34971701081,https://epm-sl.com/contact/,,,ca,Google reviews: * / None,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7420.0,+34661616575,,enquiries@epm-sl.com,,success
casas en ocasion,"Carrer Dr. Fleming, 19, 07360 Lloseta, Illes Balears, España",,http://www.casasenocasion.com/,,,es,Google reviews: * / None,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7360.0,+34971519628,+34658525629,,,success
Api7inmo,,+34670953871,http://www.api7inmo.es/,,,es,Google reviews: * / None,OPERATIONAL,"('real_estate_agency', 'establishment')",,,,,,error:no contact info found
API7INMO,"Carrer Son Beltrán, 6, 07360 Lloseta, Illes Balears, España",+34627702868,https://www.api7inmo.es/,,,es,Google reviews: * / None,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7360.0,,,,,error:no contact info found
Living Blue Mallorca - Alaró,"Plaça de la Vila, 13, 07340 Alaró, Illes Balears, España",,http://www.livingblue-mallorca.com/,4.8,101.0,de,Google reviews: 4.8* / 101,OPERATIONAL,"('real_estate_agency', 'consultant', 'point_of_interest', 'establishment')",7340.0,+34971510609,+34971510881,info@livingblue-mallorca.com,,success
