name,address,maps_phone,url,rating,reviews_count,language,comment,business_status,types,zip_code
M.R.Servicios Inmobiliarios,"C. Donadores, 2, 03160 Almoradí, Alicante, España",+34 865 68 58 52,http://www.mrinmobiliarios.com/,4.9,43.0,es,Google reviews: 4.9* / 43,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",03160
Immomaison,"C. Miguel Hernández, 11, b, 03160 Almoradí, Alicante, España",+34 654 07 74 84,http://immomaison.es/,5.0,89.0,es,Google reviews: 5* / 89,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",03160
Inmobiliaria J.L. Morales,"C. Ramón y Cajal, 38, 03160 Almoradí, Alicante, España",+34 966 78 25 34,http://www.inmomorales.com/,4.2,67.0,es,Google reviews: 4.2* / 67,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",03160
Inmobiliaria Reina,"Av. de Daya Nueva, 6, 03160 Almoradí, Alicante, España",+34 966 78 21 78,http://www.inmobiliariareina.com/,4.4,23.0,es,Google reviews: 4.4* / 23,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",03160
T&C Real Estate,"Carrer Dr. Sirvent, 52, 03160 Almoradí, Alicante, España",+34 623 34 64 23,https://www.tycrealestate.com/,4.9,35.0,es,Google reviews: 4.9* / 35,OPERATIONAL,"('real_estate_agency', 'general_contractor', 'consultant', 'finance', 'point_of_interest', 'establishment')",03160
Igloo Servicios Inmobiliarios,"C. Mayor, 56, 03160 Almoradí, Alicante, España",+34 661 74 47 78,http://www.urbanigloo.es/,4.6,52.0,es,Google reviews: 4.6* / 52,OPERATIONAL,"('real_estate_agency', 'consultant', 'finance', 'point_of_interest', 'establishment')",03160
NOOW | Espacio Levante - Inmobiliaria,"C. Amparo Quiles, 15, Bajo, 03160 Almoradí, Alicante, España",+34 966 78 15 59,http://www.noow.es/,4.7,64.0,es,Google reviews: 4.7* / 64,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",03160
Inmofeliz costablanca,"C. Fernando de Rojas, 13, 03169 Algorfa, Alicante, España",+34 605 52 00 25,http://www.inmofeliz.com/,4.6,27.0,es,Google reviews: 4.6* / 27,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",03169
Home Costa Blanca Real Estate Agent,"C. Mayor, 15, 03169 Algorfa, Alicante, España",+34 711 00 55 55,http://www.homecostablanca.com/,5.0,43.0,en,Google reviews: 5* / 43,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",03169
Casas Connect / Connect Conveyancing,"Avenida Antonio Pedrera Soler, Urb. La Finca Golf, 13a, 03169 Algorfa, Alicante, España",+34 966 01 12 47,http://www.casas-connect.es/,5.0,96.0,es,Google reviews: 5* / 96,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",03169
Habitania House,"C. Mayor, 18, 03169 Algorfa, Alicante, España",+34 687 72 91 40,,4.4,5.0,es,Google reviews: 4.4* / 5,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",03169
INIESTA SPAIN Real Estate,"x, 03169 Algorfa, Alicante, España",+34 693 42 01 74,https://www.iniestaspain.com/,5.0,23.0,en,Google reviews: 5* / 23,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",03169
Algorfa Property,"C. Manuel de Falla, 40, 03169 Algorfa, Alicante, España",+34 965 70 28 46,,5.0,2.0,en,Google reviews: 5* / 2,OPERATIONAL,"('real_estate_agency', 'consultant', 'point_of_interest', 'establishment')",03169
EL ARFERO,"Av de las Naciones, 1 CC, 03187 Algorfa, Alicante, España",+34 600 34 14 87,http://www.elarfero.be/,4.9,54.0,nl,Google reviews: 4.9* / 54,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",03187
Costa blanca Lettings,"26, La Finca, Av. Antonio Pedrera Soler, 53-26, 03169 Algorfa, Alicante, España",+34 688 72 00 13,http://costablanca-lettings.com/,1.0,1.0,bn,Google reviews: 1* / 1,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",03169
INMOTRIVIUM ,"C/ Navas, 38, Entresuelo, 03001 Alacant, Alicante, España",+34 682 90 90 89,,3.9,7.0,es,Google reviews: 3.9* / 7,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",03001
Inmobiliaria Ensort Alicante,"C. de Ángel Lozano, 18, Segundo C, 03001 Alicante (Alacant), Alicante, España",+34 672 61 84 92,https://www.valort.es/,5.0,3.0,es,Google reviews: 5* / 3,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",03001
Century 21 Mediterranean Homes ,"C.C. La Mosca, C/ Santa Alodia, Local 5, 03189 Playa Flamenca, Alicante, España",+34 966 36 65 21,https://mediterraneanhomes.century21.es/?utm_source=GMB&utm_medium=google-my-business&utm_campaign=Google+My+Business,4.8,93.0,es,Google reviews: 4.8* / 93,OPERATIONAL,"('real_estate_agency', 'finance', 'consultant', 'general_contractor', 'point_of_interest', 'establishment')",03189
Suiters Alicante,"Av. Alfonso El Sabio, 7, 03002 Alicante (Alacant), Alicante, España",+34 675 47 10 66,https://wearesuiters.com/,4.5,84.0,es,Google reviews: 4.5* / 84,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",03002
INMOROJALES Real Estate Inmobiliaria Rojales Ciudad Quesada,"C. Constitución, 4, bajo A, 03170 Rojales, Alicante, España",+34 966 71 43 49,http://www.inmorojales.com/,4.2,20.0,es,Google reviews: 4.2* / 20,OPERATIONAL,"('real_estate_agency', 'finance', 'point_of_interest', 'establishment')",03170
Intasun Homes,"Av. Justo Quesada, 33, 03170 Rojales, Alicante, España",+34 966 29 07 81,https://intasunhomes.com/,4.8,53.0,es,Google reviews: 4.8* / 53,OPERATIONAL,"('real_estate_agency', 'consultant', 'point_of_interest', 'establishment')",03170
Iwannahome Real Estate Inmobiliaria Rojales Ciudad Quesada,"Av. Vega Baja, 7, 03170 Rojales, Alicante, España",+34 865 52 57 98,http://www.iwannahome.es/,4.2,9.0,es,Google reviews: 4.2* / 9,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",03170
Atlântico Service,"Urbanización Lo Pepin, Av. de España, 7, 03170 Cdad. Quesada, Alicante, España",+34 649 24 94 55,http://www.atlantico-service.com/,4.8,27.0,es,Google reviews: 4.8* / 27,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",03170
Vivienda 82,"Av. del Recorral, 151, casa, 1, 03170 Rojales, Alicante, España",+34 636 45 22 26,https://www.vivienda82.es/,4.8,26.0,en,Google reviews: 4.8* / 26,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",03170
Nelemans Real Estate,"C. Valentín Fuster, 12, 03170 Rojales, Alicante, España",+34 966 79 22 88,http://www.nelemans.es/,5.0,86.0,es,Google reviews: 5* / 86,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",03170
Petra Hönig,"Avda. de las Naciones, 18 A Urb, 03170 Cdad. Quesada, Alicante, España",+34 966 71 80 06,https://propertyforsaleciudadquesada.com/,4.3,250.0,es,Google reviews: 4.3* / 250,OPERATIONAL,"('real_estate_agency', 'consultant', 'point_of_interest', 'establishment')",03170
MedCasa Mediterranean Homes,"C. Virgen del Carmen, 44, bajo, 03179 Formentera del Segura, Alicante, España",+34 747 46 93 75,http://www.medcasa.eu/,4.9,71.0,es,Google reviews: 4.9* / 71,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",03179
Vivendix Rojales Gestión Inmobiliaria,"C. Rafael Alberti, 3, 03179 Rojales, Alicante, España",+34 966 71 31 98,https://vivendix.es/,3.4,7.0,es,Google reviews: 3.4* / 7,OPERATIONAL,"('real_estate_agency', 'insurance_agency', 'lawyer', 'consultant', 'point_of_interest', 'establishment')",03179
Ideal Home Spain,,+34 655 92 43 32,,4.8,16.0,es,Google reviews: 4.8* / 16,OPERATIONAL,"('real_estate_agency', 'establishment')",
Barceló Real Estate,"C. las Adelfas, 1, 03170 Cdad. Quesada, Alicante, España",+34 965 72 54 75,https://barcelorealestate.com/,4.5,57.0,es,Google reviews: 4.5* / 57,OPERATIONAL,"('real_estate_agency', 'consultant', 'point_of_interest', 'establishment')",03170
Montsé&AM Property Real Estate Quesada,"Av. de las Naciones, 82, 03170 Cdad. Quesada, Alicante, España",+34 650 02 36 77,https://www.agencymgam.com/,5.0,21.0,es,Google reviews: 5* / 21,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",03170
Costa Blanca Bolig,"Av. de las Naciones, 50, 03170 Cdad. Quesada, Alicante, España",+34 966 27 69 05,https://www.costablancabolig.com/,4.7,97.0,es,Google reviews: 4.7* / 97,OPERATIONAL,"('real_estate_agency', 'consultant', 'point_of_interest', 'establishment')",03170
Villas Amarillas Estate Agents Inmobiliaria Gestoria,"Calle Azul, 5 Urb, 03170 Cdad. Quesada, Alicante, España",+34 965 72 58 05,http://www.villasamarillas.com/,4.4,35.0,es,Google reviews: 4.4* / 35,OPERATIONAL,"('real_estate_agency', 'finance', 'consultant', 'general_contractor', 'point_of_interest', 'establishment')",03170
Villas Blanca Real Estate Agents,"C. Turismo, Local Nº 7, 03170 Cdad. Quesada, Alicante, España",+34 965 72 55 47,https://villasblancarealestate.com/,4.5,26.0,es,Google reviews: 4.5* / 26,OPERATIONAL,"('real_estate_agency', 'consultant', 'point_of_interest', 'establishment')",03170
RO Spain Real Estate,"C. Poeta Quintana, 41, 03004 Alacant, Alicante, España",+34 966 27 69 23,https://www.ro-spain.com/,4.9,68.0,es,Google reviews: 4.9* / 68,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",03004
Smart Properties,"C. Alfredo Kraus, 1, 03177 San Fulgencio, Alicante, España",+34 966 79 07 87,https://smartpropertiesinspain.com/,4.4,190.0,es,Google reviews: 4.4* / 190,OPERATIONAL,"('real_estate_agency', 'consultant', 'general_contractor', 'point_of_interest', 'establishment')",03177
Barclays Properties,"Urb. La Marina, C. Parque Guadalquivir, 10, 03177 San Fulgencio, Alicante, España",+34 966 79 78 85,https://barclaysproperties.com/,4.8,247.0,es,Google reviews: 4.8* / 247,OPERATIONAL,"('real_estate_agency', 'general_contractor', 'point_of_interest', 'establishment')",03177
Watsons Real Estate La Marina,"C. Amsterdam, 2D, 03177 San Fulgencio, Alicante, España",+34 965 06 30 12,https://watsonsrealestate.net/,4.9,252.0,es,Google reviews: 4.9* / 252,OPERATIONAL,"('real_estate_agency', 'finance', 'consultant', 'point_of_interest', 'establishment')",03177
Tomassen inmobiliaria,"C. Pedro María Unanue, 1, local 20, 03177 San Fulgencio, Alicante, España",+34 604 27 87 16,https://tomasseninmobiliaria.com/,5.0,13.0,en,Google reviews: 5* / 13,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",03177
Newstart Estates,"Av. de Londres, 1182, 03177 San Fulgencio, Alicante, España",+34 965 03 89 90,http://newstartestates.com/,4.7,188.0,es,Google reviews: 4.7* / 188,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",03177
MCB Costa Blanca immobilier,"Calle Mar Mediterráneo, 8 Centro Comercial, Bahia de las Dunas, local 14, 03177 San Fulgencio, Alicante, España",+33 6 17 33 15 42,https://www.mcbcostablanca.com/,4.7,36.0,fr,Google reviews: 4.7* / 36,OPERATIONAL,"('real_estate_agency', 'lodging', 'point_of_interest', 'establishment')",03177
Agrupación Martí S.L.,"Pl. Constitución, 25, 03177 San Fulgencio, Alicante, España",+34 966 79 44 02,,5.0,14.0,es,Google reviews: 5* / 14,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",03177
Mi Casa en España,"C. María Callas, 4, 03177 San Fulgencio, Alicante, España",+34 694 41 60 70,http://www.micasaenespana.es/,4.1,88.0,es,Google reviews: 4.1* / 88,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",03177
URBANRED Inmobiliaria Inmotravel,"C/ de Paris, 1, Local E, 03003 Alicante (Alacant), Alicante, España",+34 965 98 48 24,http://www.urbanred.es/,5.0,13.0,es,Google reviews: 5* / 13,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",03003
Richhome Real Estate,"C. Perdiz, 1, bajo, 03187 Los Montesinos, Alicante, España",+34 644 56 26 08,http://www.richhome.es/,4.5,13.0,es,Google reviews: 4.5* / 13,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",03187
INMONTELARIA INMOBILIARIA MONTESINOS,"Calle Taray, 117, 03187 Los Montesinos, Alicante, España",+34 865 66 14 39,http://www.inmontelaria.com/,3.0,2.0,es,Google reviews: 3* / 2,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",03187
Olivia Real Estate,"Pl. Sagrado Corazón, 2, 03187 Los Montesinos, Alicante, España",+34 667 18 88 71,http://www.olivia-realestate.com/,5.0,4.0,es,Google reviews: 5* / 4,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",03187
FincaGestion ,"Av. del Mar, 33, 2º Dcha, 03187 Los Montesinos, Alicante, España",+34 966 72 04 68,http://fincagestionmontesinos.com/,5.0,1.0,es,Google reviews: 5* / 1,OPERATIONAL,"('real_estate_agency', 'insurance_agency', 'point_of_interest', 'establishment')",03187
C&T Estate S.L.,"Polígono Ind Lo Blanc, 3, Parcela 6, 03187 Los Montesinos, Alicante, España",+34 642 11 97 31,https://www.ctestate.com/,4.5,2.0,es,Google reviews: 4.5* / 2,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",03187
Age Concern España,"Av. del Mar, 39, 03187 Los Montesinos, Alicante, España",+34 966 72 01 22,,4.7,3.0,es,Google reviews: 4.7* / 3,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",03187
Costa Blanca Homes in Spain Always the sun S.L.,"calle paraná Residencial Miraflores IV Bloque 25 localA7 Sector j-1, 03189 Playa Flamenca, Alicante, España",+34 603 14 83 78,http://www.costablancahomesinspain.com/,4.8,207.0,es,Google reviews: 4.8* / 207,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",03189
Costa Invest Real Estate,"Salvador Dali Street 20 bajo 1, Ctro. Comercial Via Park 1, 03189 Playa Flamenca, Alicante, España",+34 966 76 04 22,https://costainvest.com/,4.3,385.0,es,Google reviews: 4.3* / 385,OPERATIONAL,"('real_estate_agency', 'consultant', 'point_of_interest', 'establishment')",03189
United Real Estate ,"Rda. Ramon de Campoamor, 3, Edif. Ronda II, bajo izda, 03189 Dehesa de Campoamor, Alicante, España",+34 675 15 94 22,https://www.unitedrealestate.es/,5.0,182.0,es,Google reviews: 5* / 182,OPERATIONAL,"('real_estate_agency', 'finance', 'consultant', 'point_of_interest', 'establishment')",03189
Inmo Investments,"C. Alhambra, 18, 03189 La Zenia, Alicante, España",+34 966 91 99 17,https://www.inmoinvestments.com/,4.7,206.0,en,Google reviews: 4.7* / 206,OPERATIONAL,"('real_estate_agency', 'finance', 'consultant', 'point_of_interest', 'establishment')",03189
Ibero Homes Inmobiliaria ,"Av. de las Adelfas, 18, BAJO, 03189 Dehesa de Campoamor, Alicante, España",+34 609 68 15 05,https://www.iberohomes.com/,4.8,163.0,es,Google reviews: 4.8* / 163,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",03189
Inmobiliaria en Orihuela Costa ,"C. Abeto, s/n, local 6, Centro Comercial Zeniamar, 03189 Dehesa de Campoamor, Alicante, España",+34 644 37 26 18,https://jonathansuarezr.com/,5.0,16.0,es,Google reviews: 5* / 16,OPERATIONAL,"('real_estate_agency', 'consultant', 'point_of_interest', 'establishment')",03189
Home Pandora ,"C. Isla Tabarca, n°2, 03189 Orihuela, Alicante, España",+48 22 606 41 36,http://www.homepandora.com/,4.8,216.0,es,Google reviews: 4.8* / 216,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",03189
Costa Homes Real Estate,"C. Alhambra, 8, local 6, 03189 La Zenia, Alicante, España",+34 865 94 30 49,http://www.costahomes.es/,5.0,175.0,es,Google reviews: 5* / 175,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",03189
HomeEspaña Villamartin,"Carretera Villamartín, 13 Los Dolses 1, Commercial Centre, Unit 115, 03189 Orihuela Costa, Alicante, España",+34 966 82 02 28,https://www.homeespana.com/,5.0,100.0,es,Google reviews: 5* / 100,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",03189
Inmobiliaria Tecnohouse en Aguamarina y Cabo Cervera,"Urbanización Aguamarina, C. Fuego, 1, 03189 Dehesa de Campoamor, Alicante, España",+34 630 33 77 03,http://www.tecnohouse.es/,4.5,57.0,es,Google reviews: 4.5* / 57,OPERATIONAL,"('real_estate_agency', 'insurance_agency', 'point_of_interest', 'establishment')",03189
Investforhome Real Estate,"C. Ramón de Campoamor, 12, 03189 Orihuela Costa, Alicante, España",+34 648 65 44 03,http://www.investforhome.com/,5.0,46.0,en,Google reviews: 5* / 46,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",03189
Bennecke Real Estate Agency (Inmobiliaria),"Calle Cala Dorada, Urb. Rocio del Mar, 1, 03189 Torrevieja, Alicante, España",+34 965 71 43 62,http://www.bennecke.com/,4.7,438.0,es,Google reviews: 4.7* / 438,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",03189
CostaGroupEstates,"Zenia Boulevard, C. Jade, 2, Local 90, 03189 Dehesa de Campoamor, Alicante, España",+34 966 89 06 25,http://www.costagroupestates.com/,4.9,100.0,en,Google reviews: 4.9* / 100,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",03189
Impact Inmobiliaria,"C. Pimienta, 03189 Dehesa de Campoamor, Alicante, España",+34 744 63 70 50,http://www.impactinmobiliaria.com/,4.4,40.0,fr,Google reviews: 4.4* / 40,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",03189
Spain Homes | Alicante Office,"Urbanización La Zenia II, Ctra. de Villamartín, 12, Casa 22, 03189 Orihuela Costa, Alicante, España",+34 951 23 59 59,https://spainhomes.com/,5.0,12.0,en,Google reviews: 5* / 12,OPERATIONAL,"('real_estate_agency', 'consultant', 'point_of_interest', 'establishment')",03189
Rosa Mediterranean Houses,"C. Escorpio, nº4, local 25, 03189 La Florida, Alicante, España",+34 965 32 80 74,http://www.rosamh.com/,4.6,200.0,es,Google reviews: 4.6* / 200,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",03189
Adaleta ,"Av. de Ibiza, 16, 03189 Orihuela Costa, Alicante, España",+34 865 94 20 48,https://www.adaletaspain.com/,5.0,64.0,es,Google reviews: 5* / 64,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",03189
Vincent Real Estate,"Ed Miraflores III, C.Niágara, 7, Local 6, 03189 Playa Flamenca, Alicante, España",+34 965 32 66 06,https://www.vincent-realestate.com/,4.9,36.0,es,Google reviews: 4.9* / 36,OPERATIONAL,"('real_estate_agency', 'finance', 'consultant', 'point_of_interest', 'establishment')",03189
Inmobiliaria HENAREJOS,"Edificio RONDA I, Rda. Ramon de Campoamor, 1, 03189 Dehesa de Campoamor, Alicante, España",+34 965 32 06 36,,3.7,6.0,es,Google reviews: 3.7* / 6,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",03189
Alegria Real Estate ( 03189 ),"Ctra. de Villamartín, 1, local 9, 03189 La Zenia, Alicante, España",+34 672 73 38 80,http://www.alegria-realestate.com/,4.8,10.0,es,Google reviews: 4.8* / 10,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",03189
Inmobiliara Gessicon ,"C. Extremadura, 3, 03300 Orihuela, Alicante, España",+34 669 87 16 98,http://www.gessicon.com/,4.7,205.0,es,Google reviews: 4.7* / 205,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",03300
Sangria Properties,"Calle Manuel de Falla Centro Comercial Rioja Ground floor N°28, 03189, Alicante, España",+34 966 77 25 53,https://www.sangriaproperties.com/,4.5,60.0,en,Google reviews: 4.5* / 60,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",03189
OLE INTERNATIONAL,"Av. de las Brisas, 11, 03189 Villamartín, Alicante, España",+34 966 76 43 02,http://www.oleinternational.com/,4.1,111.0,es,Google reviews: 4.1* / 111,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",03189
Lux Home Spain,,+34 643 43 31 17,https://luxhomespain.com/es/inicio/,5.0,1.0,es,Google reviews: 5* / 1,OPERATIONAL,"('real_estate_agency', 'establishment')",
Inmosureste Orihuela,"C/ Obispo Rocamora, 36, Bajo Esquina, 03300 Orihuela, Alicante, España",+34 965 30 61 28,http://www.inmosureste.es/,3.9,66.0,es,Google reviews: 3.9* / 66,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",03300
OK Inmobiliaria,"C. San Pascual, 19, Entresuelo 3, 03300 Orihuela, Alicante, España",+34 600 58 12 00,https://okinmobiliaria.es/,5.0,16.0,es,Google reviews: 5* / 16,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",03300
PRIMER GRUPO Vegacasa,"C. Duque de Tamames, 49, 03300 Orihuela, Alicante, España",+34 966 74 00 66,https://www.primergrupovegacasa.com/,4.8,61.0,es,Google reviews: 4.8* / 61,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",03300
Your New Home Spain,"CC Lomas De, C. Caspio, 2, 03189 Cabo Roig, Alicante, España",+34 638 45 24 49,https://www.yournewhomespain.com/,4.8,4.0,es,Google reviews: 4.8* / 4,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",03189
Blansat Inmobiliaria,"C. Mayor, 47, 03190 Pilar de la Horadada, Alicante, España",+34 965 35 27 14,http://www.blansat.com/,4.9,750.0,es,Google reviews: 4.9* / 750,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",03190
Julia Soluciones Inmobiliarias,"C. San Juan, 16, 03190 Pilar de la Horadada, Alicante, España",+34 676 47 32 86,https://juliainmobiliaria.es/,4.9,263.0,es,Google reviews: 4.9* / 263,OPERATIONAL,"('real_estate_agency', 'consultant', 'point_of_interest', 'establishment')",03190
SERVIHISPANIA INMOBILIARIA Y MULTISERVICIOS,"Av. del Mar Menor, 39, 03191 Torre de la Horadada, Alicante, España",+34 633 04 27 86,https://servihispania.com/,5.0,92.0,es,Google reviews: 5* / 92,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",03191
Inmobiliaria Aemar,"C/ Canarias - Avd. Velero, s/n, Residencial Horadada, C. Canarias, 37, 03191 Torre de la Horadada, Alicante, España",+34 966 74 65 51,http://www.aemar.com/,4.4,50.0,es,Google reviews: 4.4* / 50,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",03191
Habitate inmobiliaria,"Calle Benito Pérez Galdós, Cruce, C. del Escultor Ribera Girona, 25, 03190 Pilar de la Horadada, Alicante, España",+34 689 96 41 54,https://www.habitateinmobiliaria.com/,5.0,46.0,es,Google reviews: 5* / 46,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",03190
Horadada Homes,"C. Virgen de la Asunción, 27, Local 3, 03191 Torre de la Horadada, Alicante, España",+34 865 61 88 18,http://www.horadadahomes.com/,4.9,59.0,es,Google reviews: 4.9* / 59,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",03191
Kinu5 Inmobiliaria,"C. Arpón, 26, 03191 Torre de la Horadada, Alicante, España",+34 966 76 92 51,http://www.kinu5.com/,4.3,41.0,es,Google reviews: 4.3* / 41,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",03191
Desire Properties,"Av. Pino del P C, 7, 03191 Pinar de Campoverde, Alicante, España",+34 603 31 45 70,https://desire-properties.com/,5.0,27.0,es,Google reviews: 5* / 27,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",03191
Koala Properties,"Pl. Libertad, 11, 03193 San Miguel de Salinas, Alicante, España",+34 722 31 37 14,https://www.koalaproperties.es/,4.8,208.0,es,Google reviews: 4.8* / 208,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",03193
AT HOME REAL ESTATE,"C. Pozo-Blanco, 03193 San Miguel de Salinas, Alicante, España",+34 661 29 70 97,https://www.athomerealestate.es/,5.0,10.0,nl,Google reviews: 5* / 10,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",03193
Villas Fox S.L.,"C. Pablo Picasso, 9, 03193 San Miguel de Salinas, Alicante, España",+34 965 72 01 98,http://www.villasfox.com/,4.9,157.0,en,Google reviews: 4.9* / 157,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",03193
MJ Sanz Real Estate,"Placa de los Luceros, 1, 03001 Alacant, Alicante, España",,https://mariajesussanz.exp-spain.com/ecard,5.0,22.0,es,Google reviews: 5* / 22,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",03001
INMOBILIARIA MARINA COSTA,"Av. de l'Alegría, 48, Bajo, 03194 La Marina, Alicante, España",+34 965 41 97 71,http://www.marinacosta.com/,4.4,16.0,es,Google reviews: 4.4* / 16,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",03194
Inmukasa Inmobiliaria,"Av. de l'Alegría, Nº13 bajo, 03194 la Marina, Alicante, España",+34 965 41 90 36,http://www.zonadeplayas.com/,4.0,1.0,es,Google reviews: 4* / 1,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",03194
LA MARINA INMO,"C. Parque del Manzanares, 186, bajo, 03177 San Fulgencio, Alicante, España",+34 622 26 00 13,http://www.lamarinainmo.com/,4.8,18.0,es,Google reviews: 4.8* / 18,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",03177
LA MARINA SERVICES INTERNATIONAL,"Calle Berna, L. Sport Complex, Urbanizacion La Marina, 2A, 03177 San Fulgencio, Alicante, España",+34 966 79 60 39,https://propertyespania.com/,4.2,22.0,en,Google reviews: 4.2* / 22,OPERATIONAL,"('real_estate_agency', 'consultant', 'point_of_interest', 'establishment')",03177
Emma's bureau,"Parque del Amadorio, 148, Bajo 5, 03177 San Fulgencio, Alicante, España",+34 677 27 49 68,http://emmasbureau.com/,4.8,30.0,es,Google reviews: 4.8* / 30,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",03177
Marina Properties,"C. Mar Mediterráneo, 8, local 77, 03177 San Fulgencio, Alicante, España",+34 693 81 19 51,http://www.marinaproperties.es/,5.0,18.0,es,Google reviews: 5* / 18,OPERATIONAL,"('real_estate_agency', 'accounting', 'finance', 'point_of_interest', 'establishment')",03177
Su Casita,"C. Atenas, 59, 03177 San Fulgencio, Alicante, España",+34 966 79 00 12,https://www.sucasita.eu/,4.7,37.0,es,Google reviews: 4.7* / 37,OPERATIONAL,"('real_estate_agency', 'consultant', 'point_of_interest', 'establishment')",03177
CasaLasDunas,"Av. de Londres, 1A, local 2, 03177 La Marina, Alicante, España",+34 965 72 44 89,http://www.casalasdunas.com/nl,4.2,84.0,nl,Google reviews: 4.2* / 84,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",03177
Inmobiliaria Zafira,"Marina Oasis Calle Parque del Nervión, 141, Urbanizacion la Marina, 141, 03177 San Fulgencio, Alicante, España",+34 966 79 00 68,,3.5,14.0,es,Google reviews: 3.5* / 14,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",03177
HS La Marina,,+34 607 30 72 66,http://hslamarina.com/,3.0,1.0,es,Google reviews: 3* / 1,OPERATIONAL,"('real_estate_agency', 'consultant', 'establishment')",
