name,address,maps_phone,url,rating,reviews_count,language,comment,business_status,types,zip_code
MT FINCAS MALLORCA,"Carrer de Santueri, 40, 07200 Felanitx, Illes Balears, España",+34 672 01 77 80,,,,es,Google reviews: * / None,OPERATIONAL,"('real_estate_agency', 'general_contractor', 'point_of_interest', 'establishment')",07200
INMOBILIARIA INMOXISCA,"Carrer de l'Hospici, 28, 07200 Felanitx, Illes Balears, España",+34 627 40 42 45,https://www.inmoxisca.com/,1.0,1.0,es,Google reviews: 1* / 1,OPERATIONAL,"('real_estate_agency', 'consultant', 'health', 'point_of_interest', 'establishment')",07200
Reformas y Mantenimientos Xavi Seco S.L. JS LUXE HOMES & JS LUXE CARS,"Carrer de Zavellà, 73, 07200 Felanitx, Illes Balears, España",+34 680 72 76 59,https://luxe-mallorca-voyage.lovable.app/?fbclid=PAZnRzaANL-zdleHRuA2FlbQIxMQABpyL2TGndwHTGlh7mgJouMgo3ddOThnkQVY32t65PCDROtyEOUsacscfCy1_W_aem_-iv5p81TI0c6qlsBIl3tlA,5.0,10.0,es,Google reviews: 5* / 10,OPERATIONAL,"('real_estate_agency', 'general_contractor', 'point_of_interest', 'establishment')",07200
Inmobiliaria Cala d'Or,"Plaça Eivissa, 30, 07660 Cala D'or, Illes Balears, España",+34 971 65 92 00,http://www.calador.es/,4.5,31.0,es,Google reviews: 4.5* / 31,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",07660
GestPropiedad Porreres,"Av. del Bisbe Campins, 14, 07260 Porreres, Illes Balears, España",+34 600 88 63 84,https://www.gestpropiedad.com/,4.9,136.0,es,Google reviews: 4.9* / 136,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",07260
INMOBILIARIA BONO,"C/ de la Mar, 6, 07200 Felanitx, Illes Balears, España",+34 637 54 24 80,https://www.immobono.com/,,,es,Google reviews: * / None,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",07200
AM77 Mallorca,"Carrer de ses Eres, 10, 07200 Felanitx, Illes Balears, España",+34 665 62 57 74,https://am77mallorca.com/contacto/,1.0,1.0,ca,Google reviews: 1* / 1,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",07200
Antonio Blanes Mayor,"Plaça d'Espanya, 3, 07200 Felanitx, Illes Balears, España",+34 971 82 74 79,,,,es,Google reviews: * / None,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",07200
"Salvador Pastor, Constructora","Carrer de Santueri, 68, 07200 Felanitx, Illes Balears, España",+34 971 58 30 68,http://www.salvador-pastor.org/,5.0,10.0,es,Google reviews: 5* / 10,OPERATIONAL,"('real_estate_agency', 'general_contractor', 'point_of_interest', 'establishment')",07200
Zimmermann Kai,"Carrer de n'Alou, 2, 07200 Felanitx, Illes Balears, España",+34 971 82 55 24,,,,es,Google reviews: * / None,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",07200
Polis Agora 2006,"Carrer de Santanyí, 0, 07200 Felanitx, Illes Balears, España",+34 971 55 77 81,,1.0,1.0,es,Google reviews: 1* / 1,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",07200
Angela's Home,"C. Cala Llonga, 1, 07669 Calonge, Illes Balears, España",+34 622 36 56 30,http://www.angelashome.es/,4.9,27.0,es,Google reviews: 4.9* / 27,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",07669
CAS CONCOS REAL ESTATE SL,"Carrer del Metge Obrador, 9, 07208 Cas Concos des Cavaller, Illes Balears, España",+34 672 22 01 91,http://www.casconcosrealestate.com/,3.7,3.0,es,Google reviews: 3.7* / 3,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",07208
Quina García gestió immobilària,"Puig de l'Anar 14, 07509 Son Maciá, Illes Balears, España",+34 696 06 49 34,,4.5,8.0,ca,Google reviews: 4.5* / 8,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",07509
beHome Mallorca,"Pl. de Sant Josep, 10, 07691 S'Alqueria Blanca, Balearic Isles, España",+34 971 06 49 99,http://www.behome-mallorca.com/,,,es,Google reviews: * / None,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",07691
SOM Serveis,"Pl. de Sant Josep, 2, 07691 S'Alqueria Blanca, Illes Balears, España",+34 871 60 84 00,,5.0,1.0,es,Google reviews: 5* / 1,OPERATIONAL,"('real_estate_agency', 'consultant', 'point_of_interest', 'establishment')",07691
PORTO PETRO LIVING,"Carrer Passeig d'es Port, 52, 07691 Portopetro, Illes Balears, España",+34 971 86 36 02,http://www.portopetro-living.es/,5.0,39.0,es,Google reviews: 5* / 39,OPERATIONAL,"('real_estate_agency', 'store', 'point_of_interest', 'establishment')",07691
Mallorca Properties.co.uk ,"Carrer Passeig d'es Port, 52, 07691 Santanyí, Illes Balears, España",+34 661 91 55 49,,5.0,4.0,de,Google reviews: 5* / 4,OPERATIONAL,"('real_estate_agency', 'finance', 'consultant', 'point_of_interest', 'establishment')",07691
360 Mallorca Property,"Carrer de Cristòfor Colom, 37, bajos, 07691 Portopetro, Illes Balears, España",+34 620 24 30 90,http://www.360mallorcaproperty.com/,4.8,6.0,es,Google reviews: 4.8* / 6,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",07691
ImmobilienBau Mallorca,"Carrer de l'Església, 6, 07509 Manacor, Illes Balears, España",+34 609 81 43 26,http://www.immobilienbau-mallorca.de/,5.0,2.0,de,Google reviews: 5* / 2,OPERATIONAL,"('real_estate_agency', 'general_contractor', 'consultant', 'point_of_interest', 'establishment')",07509
Javier y Elennys,"C/ de la Reina Constança, 51, 07500 Manacor, Illes Balears, España",+34 695 97 29 76,https://www.javieryelennys.com/,,,en,Google reviews: * / None,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",07500
AMBIENTE BALEARES,"Av. del Bisbe Campins, 22, 07260 Porreres, Illes Balears, España",+34 678 70 07 34,http://ambiente-baleares.com/,5.0,5.0,es,Google reviews: 5* / 5,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",07260
Assessoria immobiliària ImmoPorreres,"Carrer Major, 1, 07260 Porreres, Illes Balears, España",+34 647 72 65 06,http://www.inmoporreres.com/,5.0,2.0,es,Google reviews: 5* / 2,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",07260
Bohabi Promocions,"Camí de s'Estació, 07210 Algaida, Illes Balears, España",+34 971 71 04 68,https://www.bohabi.com/,5.0,1.0,es,Google reviews: 5* / 1,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",07210
Acaparat Sl,"Carrer des Sitjar, 0, 07210 Algaida, Illes Balears, España",+34 971 44 11 38,,5.0,1.0,es,Google reviews: 5* / 1,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",07210
ULI & LISA ,"Camí de Son Mendívil, 12, 07620 Llucmajor, Illes Balears, España",+34 604 18 29 99,https://www.uli-lisa.com/,5.0,10.0,en,Google reviews: 5* / 10,OPERATIONAL,"('real_estate_agency', 'finance', 'consultant', 'point_of_interest', 'establishment')",07620
AS Home Real Estate,,+34 661 74 54 90,https://ashomerealestate.com/,5.0,8.0,es,Google reviews: 5* / 8,OPERATIONAL,"('real_estate_agency', 'establishment')",
GestPropiedad Llucmajor,"Ronda de Migjorn, 113, local 3, 07620 Llucmajor, Illes Balears, España",+34 971 66 03 02,https://gestpropiedad.com/llucmajor,4.8,32.0,es,Google reviews: 4.8* / 32,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",07620
Rustic House Mallorca,"Ronda de Ponent, 3, 07620 Llucmajor, Illes Balears, España",+34 971 66 14 09,http://rustichousemallorca.com/,4.6,5.0,es,Google reviews: 4.6* / 5,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",07620
EuroMarketing Mallorca SL,,+34 971 66 22 50,https://www.immobilien-angebote-mallorca.com/de-de/immobilien,4.6,24.0,es,Google reviews: 4.6* / 24,OPERATIONAL,"('real_estate_agency', 'establishment')",
OSA Inmobiliaria,"Ronda Carlos V, 32, BAJOS, 07620 Llucmajor, Illes Balears, España",+34 971 96 95 63,http://www.inmobiliariaosa.com/,3.6,26.0,en,Google reviews: 3.6* / 26,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",07620
Engel & Völkers Llucmajor,"Ronda de Migjorn, 147, 07620 Llucmajor, Illes Balears, España",+34 871 57 00 00,https://www.engelvoelkers.com/es/en/shops/llucmajor,4.9,75.0,de,Google reviews: 4.9* / 75,OPERATIONAL,"('real_estate_agency', 'consultant', 'point_of_interest', 'establishment')",07620
¡TODO! Mallorca Immobilien,"Ronda de Migjorn, 145B, 07620 Llucmajor, Illes Balears, España",+34 971 62 88 50,https://immobilien.todo-mallorca.es/,4.8,37.0,de,Google reviews: 4.8* / 37,OPERATIONAL,"('real_estate_agency', 'consultant', 'point_of_interest', 'establishment')",07620
Bekkers Estates ,"Ronda de Migjorn, 64, 07620 Llucmajor, Illes Balears, España",+34 663 43 00 66,http://www.bekkers.es/,5.0,8.0,es,Google reviews: 5* / 8,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",07620
First Mallorca Llucmajor,"Plaça Espanya, 14, 07620 Llucmajor, Illes Balears, España",+34 971 00 70 07,https://www.firstmallorca.com/,5.0,7.0,en,Google reviews: 5* / 7,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",07620
Mallorca Estates,"Diseminado Sa Serra, 656, 07260, Illes Balears, España",+34 635 01 77 22,https://mallorcaestates.net/,,,en,Google reviews: * / None,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",07260
Immobilien Sineu ,"Carrer Concòrdia, 35, 07510 Sineu, Illes Balears, España",+34 971 52 11 16,https://immobilien-sineu.com/,4.6,10.0,de,Google reviews: 4.6* / 10,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",07510
SINIUM VILLAGE,"Carrer d'Avall, 1, 07510 Sineu, Illes Balears, España",+34 654 71 28 42,http://www.siniumvillage.com/,5.0,4.0,es,Google reviews: 5* / 4,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",07510
Aron S.l.,"Carrer de la Santa Creu, 0, 07260 Porreres, Illes Balears, España",+34 971 64 71 98,,,,es,Google reviews: * / None,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",07260
Inmobiliaria GM S.L.,"Camí de son Baró, 07240 Sant Joan, Illes Balears, España",+34 971 57 65 06,http://www.mallorca--immobilien.de/,,,de,Google reviews: * / None,OPERATIONAL,"('real_estate_agency', 'consultant', 'point_of_interest', 'establishment')",07240
HITO ESPACIOS S.L.,"Carrer de Bonany, 90, 07250 Vilafranca de Bonany, Illes Balears, España",+34 971 56 00 53,,4.0,2.0,es,Google reviews: 4* / 2,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",07250
"Luxury Properties, S.L.",,+34 682 61 76 42,,,,es,Google reviews: * / None,OPERATIONAL,"('real_estate_agency', 'finance', 'lawyer', 'consultant', 'establishment')",
G&Partner,"Carrer Des Sol, 45, 07520 Petra, Illes Balears, España",+34 609 61 95 44,http://www.gandpartner.com/,4.3,8.0,es,Google reviews: 4.3* / 8,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",07520
Inmogestión Balear Campos Curro López,"Plaça Major, 3, 07630 Campos, Illes Balears, España",+34 650 88 07 98,https://www.inmogestionbalear.com/,5.0,90.0,es,Google reviews: 5* / 90,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",07630
inmobiliaria Preciosa Homes,"Carrer de sa Creu, 2, 07630 Campos, Illes Balears, España",+34 601 15 05 91,http://www.preciosahomes.com/,4.9,20.0,es,Google reviews: 4.9* / 20,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",07630
Hernán Nogués Real Estate ,"Carrer de Costa i Llobera, 39, 07630 Campos, Illes Balears, España",+34 625 91 00 57,https://hernan-nogues.com/,5.0,14.0,es,Google reviews: 5* / 14,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",07630
GestPropiedad Manacor,"Carrer d'En Joan Lliteras, 41, 07500 Manacor, Illes Balears, España",+34 971 77 87 59,https://gestpropiedad.com/,5.0,127.0,es,Google reviews: 5* / 127,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",07500
Living Blue Mallorca - Campos,"Carrer de Plaça, 30, 07630 Campos, Illes Balears, España",+34 871 20 08 04,https://www.livingblue-mallorca.com/,5.0,53.0,es,Google reviews: 5* / 53,OPERATIONAL,"('real_estate_agency', 'consultant', 'point_of_interest', 'establishment')",07630
Inmogest Mallorca Real Estate,"Carrer des Hostals, 60, 07300 Inca, Illes Balears, España",+34 656 81 93 50,http://www.inmogestmallorca.com/,4.9,115.0,es,Google reviews: 4.9* / 115,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",07300
Inmobiliaria Lliteras,"Carrer des Hostals, 39, 07300 Inca, Illes Balears, España",+34 971 88 03 76,http://www.gestlliteras.com/,4.8,26.0,es,Google reviews: 4.8* / 26,OPERATIONAL,"('real_estate_agency', 'accounting', 'lawyer', 'consultant', 'point_of_interest', 'finance', 'establishment')",07300
ROYAL HAUS -Inmobiliaria Inca,"Carrer de Can Vidal, 5, 07300 Inca, Illes Balears, España",+34 689 39 15 64,http://www.royalhaus.es/,4.8,70.0,es,Google reviews: 4.8* / 70,OPERATIONAL,"('real_estate_agency', 'lawyer', 'consultant', 'point_of_interest', 'general_contractor', 'finance', 'establishment')",07300
NICOLAS MESSIAS Real Estate,"Mallorca, Carrer de Can Dureta, 28-30, 07300 Inca, Illes Balears, España",+34 636 26 01 09,http://www.nicolasmessias.com/,4.7,67.0,es,Google reviews: 4.7* / 67,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",07300
INMOVYP Gestiones y promociones inmobiliarias ( 07300 ),"Avinguda del General Luque, 94, 07300 Inca, Illes Balears, España",+34 971 32 97 35,http://www.inmovyp.es/,4.6,159.0,es,Google reviews: 4.6* / 159,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",07300
Engel & Völkers Inca,"Avinguda del General Luque, 7, 07300 Inca, Illes Balears, España",+34 971 50 77 20,https://www.engelvoelkers.com/es/en/shops/inca,5.0,61.0,de,Google reviews: 5* / 61,OPERATIONAL,"('real_estate_agency', 'consultant', 'point_of_interest', 'finance', 'establishment')",07300
Futurinca,"Plaça de l'Angel, 26, 07300 Inca, Illes Balears, España",+34 971 88 41 64,,4.6,99.0,es,Google reviews: 4.6* / 99,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",07300
Remax Major Inca Inmobiliaria,"Carrer Major, 43, 07300 Inca, Illes Balears, España",+34 623 41 25 98,https://www.remaxmajor.com/,5.0,5.0,es,Google reviews: 5* / 5,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",07300
Mallorca Sun Homes,"Carrer de Can Vidal, 6, 07300 Inca, Illes Balears, España",+34 636 01 12 48,http://mallorcasunhomes.com/,5.0,1.0,en,Google reviews: 5* / 1,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",07300
Bulldog Properties,,+34 600 50 71 66,https://www.bulldogproperties.es/,5.0,9.0,es,Google reviews: 5* / 9,OPERATIONAL,"('real_estate_agency', 'establishment')",
Villafinca,"Avinguda d'Alcúdia, 25, 07300 Inca, Illes Balears, España",+34 871 52 00 25,https://www.villafinca.com/es,4.2,13.0,es,Google reviews: 4.2* / 13,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",07300
INMOURBAN / MALLORCAFINANCE,"Carrer de Can Vidal, 6, 07300 Inca, Illes Balears, España",+34 632 65 94 29,http://www.inmourban.com/,5.0,1.0,es,Google reviews: 5* / 1,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",07300
Inser Inmobiliaria,"Avinguda de Lluc, 58, 07300 Inca, Illes Balears, España",+34 629 60 11 06,http://www.somosinser.com/,1.0,1.0,es,Google reviews: 1* / 1,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",07300
Inmobiliaria Pujadas,"Pl. d'Espanya, 30, 07300 Inca, Illes Balears, España",+34 971 50 06 58,,2.9,24.0,es,Google reviews: 2.9* / 24,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",07300
ACP INMOBILIARIA,"Carrer de Sant Antoni, 129, 07300 Inca, Illes Balears, España",+34 654 23 61 71,,3.5,2.0,es,Google reviews: 3.5* / 2,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",07300
Madina Mallorca,"Carrer de Sant Domingo, 6, 07300 Inca, Illes Balears, España",+34 633 75 57 22,https://madinamallorca.com/,,,es,Google reviews: * / None,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",07300
House Mallorca,"Pl. d'Espanya, 29-30, 07300 Inca, Illes Balears, España",+34 665 23 49 60,https://www.housemallorca.com/contact,,,ca,Google reviews: * / None,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",07300
Emerald Luxury Real Estate,"C. Mairata, Carrer de la Glòria, 15, bajos, 07300 Inca, Illes Balears, España",+34 671 49 82 79,,,,es,Google reviews: * / None,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",07300
CAMPS I VILES ,,+34 617 43 08 26,,5.0,1.0,es,Google reviews: 5* / 1,OPERATIONAL,"('real_estate_agency', 'finance', 'establishment')",
Inmobiliaria Portal Mallorca,,+34 633 43 06 50,http://www.portalmallorca.com/,,,es,Google reviews: * / None,OPERATIONAL,"('real_estate_agency', 'establishment')",
Inmobiliaria Crespí,"Carrer d'en Palmer, 18, 07300 Inca, Illes Balears, España",+34 971 88 15 00,,,,es,Google reviews: * / None,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",07300
Inversiones Son Amonda S.L.,"Carrer de Miquel Àngel, 19, 07300 Inca, Illes Balears, España",+34 971 50 26 46,,1.0,1.0,es,Google reviews: 1* / 1,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",07300
Inmobiliaria Svprojectes Asesores Inmobiliarios,"Carrer Ca'n Vidal, 3, 07300 Inca, Illes Balears, España",+34 663 88 00 72,,,,es,Google reviews: * / None,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",07300
Sebas Bisbal ,"Carrer sa Carretera, 40, 07310 Campanet, Illes Balears, España",+34 610 61 67 98,http://www.sociesifills.es/,4.6,12.0,es,Google reviews: 4.6* / 12,OPERATIONAL,"('real_estate_agency', 'general_contractor', 'point_of_interest', 'establishment')",07310
For all your Property needs,"Pl. d'Espanya, 30, 07300 Inca, Illes Balears, España",+34 616 37 50 04,,,,en,Google reviews: * / None,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",07300
T&T SERVICIOS INMOBILIARIOS,"Carrer d'en Palmer, 18, 07300 Inca, Illes Balears, España",+34 971 88 15 00,,,,es,Google reviews: * / None,OPERATIONAL,"('real_estate_agency', 'finance', 'lawyer', 'consultant', 'point_of_interest', 'establishment')",07300
Inca Jardín S L,"Carrer del Canonge Payeras, 0, 07300 Inca, Illes Balears, España",+34 971 50 00 79,,,,es,Google reviews: * / None,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",07300
Moscari Finca Service S.L.,"Carrer des Pou, 1, A, 07316 Moscari, Illes Balears, España",+34 648 18 51 46,http://www.moscari-finca-service.es/,4.8,34.0,de,Google reviews: 4.8* / 34,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",07316
INMOGAP,"Ctra. de Lluc, 9, 07313 Selva, Illes Balears, España",+34 971 51 53 33,https://www.inmogap.es/,4.7,6.0,es,Google reviews: 4.7* / 6,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",07313
IBhabitat inmobiliaria ,"Carrer Gran, 77, 07420 Sa Pobla, Illes Balears, España",+34 615 98 95 51,http://www.ibhabitat.es/,4.4,156.0,es,Google reviews: 4.4* / 156,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",07420
Immobles Crespí,"Carrer Marquès de la Romana, 39, 07420 Sa Pobla, Illes Balears, España",+34 722 45 77 88,https://www.immoblescrespi.com/,5.0,19.0,es,Google reviews: 5* / 19,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",07420
Domus54,"Rda. Albufera, 54, local 3, 07420 Sa Pobla, Illes Balears, España",+34 971 86 25 75,http://www.domus54.com/,4.7,123.0,es,Google reviews: 4.7* / 123,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",07420
Selva,"Plaça Major, 5, 07313 Selva, Illes Balears, España",+34 616 76 34 28,,4.8,5.0,de,Google reviews: 4.8* / 5,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",07313
Ca Teva Properties,"Plaça Major, 11a, 07420 Sa Pobla, Illes Balears, España",+34 697 56 08 36,http://www.cateva-properties.com/,5.0,9.0,es,Google reviews: 5* / 9,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",07420
REMAX Land Inmobiliaria Mallorca,"Plaça Major, 4 - 1, 07420 Sa Pobla, Illes Balears, España",+34 692 47 26 21,https://remaxland.es/,5.0,6.0,es,Google reviews: 5* / 6,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",07420
ImmoPoint Mallorca,"Plaça Major, 5, 07313 Selva, Illes Balears, España",+34 616 76 34 28,http://immopoint-mallorca.com/,5.0,16.0,en,Google reviews: 5* / 16,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",07313
Mallorca nemovitosti na prodej,"Carrer d'es Castellet, 1, 07311 Búger, Illes Balears, España",+34 971 69 79 34,https://firstclass-estate.com/en,,,cs,Google reviews: * / None,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",07311
Taylor & Co,"Plaça Mare of Deu de Lluc, 7, 07300 Mallorca, Illes Balears, España",+34 696 39 07 40,,,,es,Google reviews: * / None,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",07300
Vanguardia Real Estate Consulting,"Carrer de l'Església, 14, 07420 Sa Pobla, Illes Balears, España",+34 671 21 84 13,https://www.vanguardia360.eu/,,,es,Google reviews: * / None,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",07420
NextGen Property Solutions,,+34 656 63 26 04,,,,es,Google reviews: * / None,OPERATIONAL,"('real_estate_agency', 'establishment')",
LEXMALLORCA,,+34 685 11 22 39,,,,es,Google reviews: * / None,OPERATIONAL,"('real_estate_agency', 'establishment')",
Exclusive Property Mallorca SL,"Carrer Tresorer Cladera, 47, 07420 Sa Pobla, Illes Balears, España",+34 971 70 10 81,https://epm-sl.com/contact/,,,ca,Google reviews: * / None,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",07420
casas en ocasion,"Carrer Dr. Fleming, 19, 07360 Lloseta, Illes Balears, España",+34 971 51 96 28,http://www.casasenocasion.com/,,,es,Google reviews: * / None,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",07360
Api7inmo,,+34 670 95 38 71,http://www.api7inmo.es/,,,es,Google reviews: * / None,OPERATIONAL,"('real_estate_agency', 'establishment')",
API7INMO,"Carrer Son Beltrán, 6, 07360 Lloseta, Illes Balears, España",+34 627 70 28 68,https://www.api7inmo.es/,,,es,Google reviews: * / None,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",07360
Living Blue Mallorca - Alaró,"Plaça de la Vila, 13, 07340 Alaró, Illes Balears, España",+34 971 51 08 81,http://www.livingblue-mallorca.com/,4.8,101.0,de,Google reviews: 4.8* / 101,OPERATIONAL,"('real_estate_agency', 'consultant', 'point_of_interest', 'establishment')",07340
Engel & Völkers Alaró ,"Carrer Petit, 2, 07340 Alaró, Illes Balears, España",+34 971 50 23 63,https://www.engelvoelkers.com/es/en/shops/alaro,5.0,39.0,es,Google reviews: 5* / 39,OPERATIONAL,"('real_estate_agency', 'consultant', 'point_of_interest', 'establishment')",07340
SAMPOL INMOBILIARIA,"Carrer de Sant Bartomeu, 43, LOCAL, 07330 Consell, Illes Balears, España",+34 663 88 07 21,http://www.sampolinmobiliaria.com/,4.7,54.0,es,Google reviews: 4.7* / 54,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",07330
Tramontana Properties Mallorca,"camÍ de Son Fiol, 171, 07340 Alaró, Illes Balears, España",+34 971 87 91 92,http://www.tramontanaproperties.com/,3.0,1.0,es,Google reviews: 3* / 1,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",07340
GR IMMOBLES ALARO S.L.,"Av. Constitució, 25, 07340 Alaró, Illes Balears, España",+34 971 51 02 03,http://www.gr-immobles.com/,4.6,5.0,es,Google reviews: 4.6* / 5,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",07340
Asesoria Inmobiliaria Balear on line.,"Ma-2021, 07340 Alaró, Illes Balears, España",+34 680 65 52 25,http://asesoriainmobiliaria.eu/,5.0,1.0,es,Google reviews: 5* / 1,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",07340
L'immobiliària de Mallorca,"Pol.1, Parc.22, Ca´n Corona, Camí de Ses Artigues, 07340 Alaró, Illes Balears, España",+34 607 16 20 64,http://immobiliariademallorca.com/,,,es,Google reviews: * / None,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",07340
Inmobiliaria Grup Ses Cases C.B.,"Carrer d'Alcúdia, 15, 07330 Consell, Illes Balears, España",+34 971 62 27 26,,,,es,Google reviews: * / None,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",07330
Habitatges Ftv S L,"Carrer del Mestre Miquel Deyà, 3, 07330 Palerm, Illes Balears, España",+34 971 62 29 46,,,,es,Google reviews: * / None,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",07330
Advocus Hotel Immobilien Dieter Weidner,"Carrer Puig de sa Comuna, 133, 07340 Alaró, Illes Balears, España",+34 971 51 09 44,,,,de,Google reviews: * / None,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",07340
Aim Property,"Carrer Can Ros, 1, 07340 Alaró, Illes Balears, España",+34 646 09 17 92,,2.3,3.0,es,Google reviews: 2.3* / 3,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",07340
4 winds,,+34 608 00 70 81,https://4windsproperties.com/,,,es,Google reviews: * / None,OPERATIONAL,"('real_estate_agency', 'establishment')",
Villas Planet inmobiliaria ,"Villas Planet real estate, Carrer Mar i Estany, 1, local A, 07400 Puerto de Alcudia, Illes Balears, España",+34 971 54 54 11,https://www.villasplanet.com/,4.9,25.0,es,Google reviews: 4.9* / 25,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",07400
Engel & Völkers Real Estate Inmobiliaria Puerto Alcudia,"Carrer dels Pins, 23, 07400 Port d'Alcúdia, Illes Balears, España",+34 971 89 77 00,http://www.engelvoelkers.com/mallorca/north,4.9,40.0,en,Google reviews: 4.9* / 40,OPERATIONAL,"('real_estate_agency', 'consultant', 'point_of_interest', 'establishment')",07400
Inmobiliaria Alcudia.,"Avinguda Príncep d'Espanya, 1, 07400 Alcúdia, Illes Balears, España",+34 971 54 90 66,http://www.inmobiliariaalcudia.com/,4.3,8.0,es,Google reviews: 4.3* / 8,OPERATIONAL,"('real_estate_agency', 'consultant', 'point_of_interest', 'establishment')",07400
